"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Bangladesh","Female","2001","UNESCO_UIS Database_Sep2007","Percent","15",""
"Bangladesh","Female","2000","UNESCO_UIS Database_Sep2007","Percent","14",""
"Bangladesh","Female","1999","UNESCO_UIS Database_Sep2007","Percent","13",""
"Barbados","Female","2005","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Barbados","Female","2004","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Barbados","Female","2003","UNESCO_UIS Database_Sep2007","Percent","59","1"
"Barbados","Female","2002","UNESCO_UIS Database_Sep2007","Percent","59","1"
"Barbados","Female","2001","UNESCO_UIS Database_Sep2007","Percent","56","1"
"Barbados","Female","2000","UNESCO_UIS Database_Sep2007","Percent","58","1"
"Barbados","Female","1999","UNESCO_UIS Database_Sep2007","Percent","58","1"
"Belarus","Female","2005","UNESCO_UIS Database_Sep2007","Percent","80",""
"Belarus","Female","2004","UNESCO_UIS Database_Sep2007","Percent","79",""
"Belarus","Female","2003","UNESCO_UIS Database_Sep2007","Percent","79",""
"Belarus","Female","2002","UNESCO_UIS Database_Sep2007","Percent","78",""
"Belarus","Female","2001","UNESCO_UIS Database_Sep2007","Percent","78",""
"Belarus","Female","2000","UNESCO_UIS Database_Sep2007","Percent","77",""
"Belarus","Female","1999","UNESCO_UIS Database_Sep2007","Percent","77",""
"Belgium","Female","2005","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Belgium","Female","2004","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Belgium","Female","2003","UNESCO_UIS Database_Sep2007","Percent","57",""
"Belgium","Female","2002","UNESCO_UIS Database_Sep2007","Percent","59",""
"Belgium","Female","2001","UNESCO_UIS Database_Sep2007","Percent","58",""
"Belgium","Female","2000","UNESCO_UIS Database_Sep2007","Percent","57",""
"Belize","Female","2005","UNESCO_UIS Database_Sep2007","Percent","64","1"
"Belize","Female","2004","UNESCO_UIS Database_Sep2007","Percent","64","1"
"Belize","Female","2003","UNESCO_UIS Database_Sep2007","Percent","65","1"
"Belize","Female","2002","UNESCO_UIS Database_Sep2007","Percent","65","1"
"Belize","Female","2001","UNESCO_UIS Database_Sep2007","Percent","65",""
"Belize","Female","2000","UNESCO_UIS Database_Sep2007","Percent","64",""
"Belize","Female","1999","UNESCO_UIS Database_Sep2007","Percent","62","1"
"Benin","Female","2004","UNESCO_UIS Database_Sep2007","Percent","12","1"
"Benin","Female","2003","UNESCO_UIS Database_Sep2007","Percent","12","1"
"Benin","Female","2001","UNESCO_UIS Database_Sep2007","Percent","11","1"
"Benin","Female","2000","UNESCO_UIS Database_Sep2007","Percent","12",""
"Benin","Female","1999","UNESCO_UIS Database_Sep2007","Percent","12","1"
"Bermuda","Female","2005","UNESCO_UIS Database_Sep2007","Percent","67",""
"Bermuda","Female","2004","UNESCO_UIS Database_Sep2007","Percent","66",""
"Bermuda","Female","2003","UNESCO_UIS Database_Sep2007","Percent","68",""
"Bermuda","Female","2002","UNESCO_UIS Database_Sep2007","Percent","67",""
"Bermuda","Female","2001","UNESCO_UIS Database_Sep2007","Percent","67",""
"Bhutan","Female","2005","UNESCO_UIS Database_Sep2007","Percent","31","1"
"Bhutan","Female","2001","UNESCO_UIS Database_Sep2007","Percent","36",""
"Bhutan","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34",""
"Bhutan","Female","1999","UNESCO_UIS Database_Sep2007","Percent","32",""
"Bolivia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","53","1"
"Bolivia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","53",""
"Bolivia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","51","1"
"Bolivia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","53","1"
"Bolivia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","52","1"
"Bolivia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","52","1"
"Botswana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","47","1"
"Botswana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","47","1"
"Botswana","Female","2003","UNESCO_UIS Database_Sep2007","Percent","47",""
"Botswana","Female","2002","UNESCO_UIS Database_Sep2007","Percent","46",""
"Botswana","Female","2001","UNESCO_UIS Database_Sep2007","Percent","46",""
"Botswana","Female","2000","UNESCO_UIS Database_Sep2007","Percent","46",""
"Botswana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","45",""
"Brazil","Female","2004","UNESCO_UIS Database_Sep2007","Percent","80",""
"Brazil","Female","2003","UNESCO_UIS Database_Sep2007","Percent","82",""
"Brazil","Female","2002","UNESCO_UIS Database_Sep2007","Percent","79",""
"Brazil","Female","2001","UNESCO_UIS Database_Sep2007","Percent","78",""
"Brazil","Female","2000","UNESCO_UIS Database_Sep2007","Percent","79",""
"Brazil","Female","1999","UNESCO_UIS Database_Sep2007","Percent","79",""
"British Virgin Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","67",""
"British Virgin Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","68",""
"British Virgin Islands","Female","2003","UNESCO_UIS Database_Sep2007","Percent","65",""
"British Virgin Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","63","1"
"British Virgin Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","65","1"
"British Virgin Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","61","1"
"British Virgin Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","63",""
"Brunei","Female","2005","UNESCO_UIS Database_Sep2007","Percent","58","2"
"Brunei","Female","2004","UNESCO_UIS Database_Sep2007","Percent","56","2"
"Brunei","Female","2003","UNESCO_UIS Database_Sep2007","Percent","55","2"
"Brunei","Female","2002","UNESCO_UIS Database_Sep2007","Percent","53","2"
"Brunei","Female","2001","UNESCO_UIS Database_Sep2007","Percent","51",""
"Brunei","Female","2000","UNESCO_UIS Database_Sep2007","Percent","50","2"
"Brunei","Female","1999","UNESCO_UIS Database_Sep2007","Percent","48",""
"Bulgaria","Female","2005","UNESCO_UIS Database_Sep2007","Percent","77",""
"Bulgaria","Female","2004","UNESCO_UIS Database_Sep2007","Percent","77",""
"Bulgaria","Female","2003","UNESCO_UIS Database_Sep2007","Percent","77",""
"Bulgaria","Female","2002","UNESCO_UIS Database_Sep2007","Percent","76",""
"Bulgaria","Female","2001","UNESCO_UIS Database_Sep2007","Percent","77",""
"Bulgaria","Female","2000","UNESCO_UIS Database_Sep2007","Percent","76",""
"Bulgaria","Female","1999","UNESCO_UIS Database_Sep2007","Percent","73","1"
"Burkina Faso","Female","2004","UNESCO_UIS Database_Sep2007","Percent","11","1"
"Burkina Faso","Female","2003","UNESCO_UIS Database_Sep2007","Percent","11",""
"Burundi","Female","2004","UNESCO_UIS Database_Sep2007","Percent","21","1"
"Burundi","Female","2003","UNESCO_UIS Database_Sep2007","Percent","21",""
"Cambodia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","31","1"
"Cambodia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","30",""
"Cambodia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","29",""
"Cambodia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","29",""
"Cambodia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","27",""
"Cambodia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","27","1"
"Cameroon","Female","2005","UNESCO_UIS Database_Sep2007","Percent","26","1"
"Cameroon","Female","2004","UNESCO_UIS Database_Sep2007","Percent","26","1"
"Cameroon","Female","2003","UNESCO_UIS Database_Sep2007","Percent","35","1"
"Cameroon","Female","1999","UNESCO_UIS Database_Sep2007","Percent","28","1"
"Canada","Female","2000","UNESCO_UIS Database_Sep2007","Percent","68",""
"Canada","Female","1999","UNESCO_UIS Database_Sep2007","Percent","68","1"
"Cape Verde","Female","2005","UNESCO_UIS Database_Sep2007","Percent","40",""
"Cape Verde","Female","2004","UNESCO_UIS Database_Sep2007","Percent","39",""
"Cape Verde","Female","2003","UNESCO_UIS Database_Sep2007","Percent","41",""
"Cape Verde","Female","2002","UNESCO_UIS Database_Sep2007","Percent","41",""
"Cape Verde","Female","2001","UNESCO_UIS Database_Sep2007","Percent","36","1"
"Cayman Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","52","1"
"Cayman Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","54","1"
"Cayman Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","56","1"
"Cayman Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","58","1"
"Cayman Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","54",""
"Cayman Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","46",""
"Chad","Female","2003","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Chad","Female","2002","UNESCO_UIS Database_Sep2007","Percent","5",""
"Chad","Female","2001","UNESCO_UIS Database_Sep2007","Percent","4","1"
"Chad","Female","2000","UNESCO_UIS Database_Sep2007","Percent","4","1"
"Chad","Female","1999","UNESCO_UIS Database_Sep2007","Percent","5",""
"Chile","Female","2005","UNESCO_UIS Database_Sep2007","Percent","63",""
"Chile","Female","2004","UNESCO_UIS Database_Sep2007","Percent","63",""
"Chile","Female","2003","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Chile","Female","2002","UNESCO_UIS Database_Sep2007","Percent","63",""
"Chile","Female","2000","UNESCO_UIS Database_Sep2007","Percent","63",""
"Chile","Female","1999","UNESCO_UIS Database_Sep2007","Percent","62",""
"China","Female","2005","UNESCO_UIS Database_Sep2007","Percent","45","1"
"China","Female","2004","UNESCO_UIS Database_Sep2007","Percent","43","1"
"China","Female","2003","UNESCO_UIS Database_Sep2007","Percent","43",""
"China","Female","2002","UNESCO_UIS Database_Sep2007","Percent","43",""
"China","Female","2001","UNESCO_UIS Database_Sep2007","Percent","43",""
"China","Female","2000","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Colombia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","52",""
"Colombia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","52",""
"Colombia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","50","1"
"Colombia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","50",""
"Colombia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","51","1"
"Colombia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","50","1"
"Colombia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","50","1"
"Comoros","Female","2005","UNESCO_UIS Database_Sep2007","Percent","13","1"
"Comoros","Female","2004","UNESCO_UIS Database_Sep2007","Percent","13",""
"Comoros","Female","2003","UNESCO_UIS Database_Sep2007","Percent","11",""
"Comoros","Female","2002","UNESCO_UIS Database_Sep2007","Percent","13","1"
"Congo","Female","2004","UNESCO_UIS Database_Sep2007","Percent","13","1"
"Congo","Female","2003","UNESCO_UIS Database_Sep2007","Percent","13","1"
"Congo Dem. Rep.","Female","2003","UNESCO_UIS Database_Sep2007","Percent","9","1"
"Congo Dem. Rep.","Female","2002","UNESCO_UIS Database_Sep2007","Percent","9",""
"Congo Dem. Rep.","Female","2000","UNESCO_UIS Database_Sep2007","Percent","10","1"
"Congo Dem. Rep.","Female","1999","UNESCO_UIS Database_Sep2007","Percent","10",""
"Costa Rica","Female","2003","UNESCO_UIS Database_Sep2007","Percent","54","1"
"Costa Rica","Female","2002","UNESCO_UIS Database_Sep2007","Percent","54",""
"Costa Rica","Female","2001","UNESCO_UIS Database_Sep2007","Percent","53",""
"Costa Rica","Female","2000","UNESCO_UIS Database_Sep2007","Percent","53","1"
"Costa Rica","Female","1999","UNESCO_UIS Database_Sep2007","Percent","52","1"
"Croatia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","67",""
"Croatia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","66",""
"Croatia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","66",""
"Croatia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","65",""
"Croatia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","64",""
"Cuba","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55",""
"Cuba","Female","2004","UNESCO_UIS Database_Sep2007","Percent","56",""
"Cuba","Female","2003","UNESCO_UIS Database_Sep2007","Percent","57",""
"Cuba","Female","2002","UNESCO_UIS Database_Sep2007","Percent","58",""
"Cuba","Female","2001","UNESCO_UIS Database_Sep2007","Percent","61",""
"Cuba","Female","2000","UNESCO_UIS Database_Sep2007","Percent","61",""
"Cuba","Female","1999","UNESCO_UIS Database_Sep2007","Percent","60",""
"Cyprus","Female","2005","UNESCO_UIS Database_Sep2007","Percent","60","1"
"Cyprus","Female","2004","UNESCO_UIS Database_Sep2007","Percent","60",""
"Cyprus","Female","2003","UNESCO_UIS Database_Sep2007","Percent","60",""
"Cyprus","Female","2002","UNESCO_UIS Database_Sep2007","Percent","59",""
"Cyprus","Female","2001","UNESCO_UIS Database_Sep2007","Percent","57",""
"Cyprus","Female","2000","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Cyprus","Female","1999","UNESCO_UIS Database_Sep2007","Percent","51","1"
"Czech Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","67",""
"Czech Republic","Female","2001","UNESCO_UIS Database_Sep2007","Percent","66",""
"Denmark","Female","2001","UNESCO_UIS Database_Sep2007","Percent","48",""
"Denmark","Female","2000","UNESCO_UIS Database_Sep2007","Percent","48",""
"Denmark","Female","1999","UNESCO_UIS Database_Sep2007","Percent","45",""
"Djibouti","Female","2002","UNESCO_UIS Database_Sep2007","Percent","23","1"
"Djibouti","Female","2001","UNESCO_UIS Database_Sep2007","Percent","18","1"
"Djibouti","Female","1999","UNESCO_UIS Database_Sep2007","Percent","22",""
"Dominica","Female","2005","UNESCO_UIS Database_Sep2007","Percent","58",""
"Dominica","Female","2004","UNESCO_UIS Database_Sep2007","Percent","65",""
"Dominica","Female","2003","UNESCO_UIS Database_Sep2007","Percent","61",""
"Dominica","Female","2002","UNESCO_UIS Database_Sep2007","Percent","67",""
"Dominica","Female","2001","UNESCO_UIS Database_Sep2007","Percent","67",""
"Dominica","Female","2000","UNESCO_UIS Database_Sep2007","Percent","68",""
"Dominica","Female","1999","UNESCO_UIS Database_Sep2007","Percent","68","1"
"Dominican Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","62",""
"Dominican Republic","Female","2004","UNESCO_UIS Database_Sep2007","Percent","61",""
"Dominican Republic","Female","2003","UNESCO_UIS Database_Sep2007","Percent","60",""
"Dominican Republic","Female","2002","UNESCO_UIS Database_Sep2007","Percent","71","1"
"Dominican Republic","Female","2001","UNESCO_UIS Database_Sep2007","Percent","71","1"
"Ecuador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Ecuador","Female","2004","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Ecuador","Female","2003","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Ecuador","Female","2002","UNESCO_UIS Database_Sep2007","Percent","49",""
"Ecuador","Female","2001","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Ecuador","Female","2000","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Ecuador","Female","1999","UNESCO_UIS Database_Sep2007","Percent","50","1"
"Egypt","Female","2005","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Egypt","Female","2004","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Egypt","Female","2003","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Egypt","Female","2002","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Egypt","Female","2001","UNESCO_UIS Database_Sep2007","Percent","40","1"
"Egypt","Female","2000","UNESCO_UIS Database_Sep2007","Percent","40","1"
"Egypt","Female","1999","UNESCO_UIS Database_Sep2007","Percent","41","1"
"El Salvador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","49",""
"Equatorial Guinea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","4","1"
"Equatorial Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","5",""
"Eritrea","Female","2005","UNESCO_UIS Database_Sep2007","Percent","11",""
"Eritrea","Female","2004","UNESCO_UIS Database_Sep2007","Percent","11",""
"Eritrea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","11",""
"Eritrea","Female","2002","UNESCO_UIS Database_Sep2007","Percent","11",""
"Eritrea","Female","2001","UNESCO_UIS Database_Sep2007","Percent","10",""
"Eritrea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","12",""
"Eritrea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","12",""
"Estonia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","82",""
"Estonia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","81",""
"Estonia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","81","1"
"Ethiopia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","17",""
"Ethiopia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","15",""
"Ethiopia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","14",""
"Ethiopia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","14",""
"Ethiopia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","13",""
"Ethiopia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","13",""
"Ethiopia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","13",""
"Fiji","Female","2004","UNESCO_UIS Database_Sep2007","Percent","50","1"
"Fiji","Female","2003","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Fiji","Female","2002","UNESCO_UIS Database_Sep2007","Percent","51","1"
"Fiji","Female","2001","UNESCO_UIS Database_Sep2007","Percent","50","1"
"Fiji","Female","2000","UNESCO_UIS Database_Sep2007","Percent","51","1"
"Finland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","67","1"
"France","Female","2004","UNESCO_UIS Database_Sep2007","Percent","59",""
"France","Female","2003","UNESCO_UIS Database_Sep2007","Percent","58",""
"France","Female","2002","UNESCO_UIS Database_Sep2007","Percent","57",""
"France","Female","2001","UNESCO_UIS Database_Sep2007","Percent","60",""
"France","Female","2000","UNESCO_UIS Database_Sep2007","Percent","55",""
"France","Female","1999","UNESCO_UIS Database_Sep2007","Percent","57",""
"Gabon","Female","1999","UNESCO_UIS Database_Sep2007","Percent","16","1"
"Gambia The","Female","2004","UNESCO_UIS Database_Sep2007","Percent","14",""
"Gambia The","Female","2001","UNESCO_UIS Database_Sep2007","Percent","17",""
"Gambia The","Female","2000","UNESCO_UIS Database_Sep2007","Percent","17",""
"Gambia The","Female","1999","UNESCO_UIS Database_Sep2007","Percent","15",""
"Georgia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","82",""
"Georgia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","80",""
"Georgia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","74",""
"Georgia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","76",""
"Georgia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","77",""
"Germany","Female","2005","UNESCO_UIS Database_Sep2007","Percent","56",""
"Germany","Female","2004","UNESCO_UIS Database_Sep2007","Percent","56",""
"Germany","Female","2003","UNESCO_UIS Database_Sep2007","Percent","55",""
"Germany","Female","2002","UNESCO_UIS Database_Sep2007","Percent","54",""
"Germany","Female","2001","UNESCO_UIS Database_Sep2007","Percent","54",""
"Germany","Female","2000","UNESCO_UIS Database_Sep2007","Percent","53",""
"Germany","Female","1999","UNESCO_UIS Database_Sep2007","Percent","51",""
"Ghana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","18","1"
"Ghana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","24","1"
"Ghana","Female","2003","UNESCO_UIS Database_Sep2007","Percent","21","1"
"Ghana","Female","2002","UNESCO_UIS Database_Sep2007","Percent","21","1"
"Ghana","Female","2001","UNESCO_UIS Database_Sep2007","Percent","23",""
"Ghana","Female","2000","UNESCO_UIS Database_Sep2007","Percent","22",""
"Ghana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","22",""
"Gibraltar","Female","2001","UNESCO_UIS Database_Sep2007","Percent","58",""
"Gibraltar","Female","2000","UNESCO_UIS Database_Sep2007","Percent","59",""
"Gibraltar","Female","1999","UNESCO_UIS Database_Sep2007","Percent","57",""
"Greece","Female","2005","UNESCO_UIS Database_Sep2007","Percent","56",""
"Greece","Female","2004","UNESCO_UIS Database_Sep2007","Percent","56",""
"Greece","Female","2003","UNESCO_UIS Database_Sep2007","Percent","56","1"
"Greece","Female","1999","UNESCO_UIS Database_Sep2007","Percent","56","1"
"Grenada","Female","2005","UNESCO_UIS Database_Sep2007","Percent","59",""
"Grenada","Female","2004","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Grenada","Female","2003","UNESCO_UIS Database_Sep2007","Percent","63",""
"Grenada","Female","2002","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Guinea","Female","2005","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Guinea","Female","2004","UNESCO_UIS Database_Sep2007","Percent","6","1"
"Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","11","1"
"Guinea-Bissau","Female","2000","UNESCO_UIS Database_Sep2007","Percent","7","1"
"Guyana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Guyana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","64","1"
"Guyana","Female","2003","UNESCO_UIS Database_Sep2007","Percent","65",""
"Guyana","Female","2002","UNESCO_UIS Database_Sep2007","Percent","69","1"
"Guyana","Female","2001","UNESCO_UIS Database_Sep2007","Percent","71","1"
"Guyana","Female","2000","UNESCO_UIS Database_Sep2007","Percent","67","1"
"Guyana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Honduras","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55","1"
"Honduras","Female","2004","UNESCO_UIS Database_Sep2007","Percent","55",""
"Hungary","Female","2005","UNESCO_UIS Database_Sep2007","Percent","71","1"
"Hungary","Female","2004","UNESCO_UIS Database_Sep2007","Percent","71","1"
"Hungary","Female","2003","UNESCO_UIS Database_Sep2007","Percent","74",""
"Hungary","Female","2002","UNESCO_UIS Database_Sep2007","Percent","73",""
"Hungary","Female","2001","UNESCO_UIS Database_Sep2007","Percent","72",""
"Hungary","Female","2000","UNESCO_UIS Database_Sep2007","Percent","71",""
"Hungary","Female","1999","UNESCO_UIS Database_Sep2007","Percent","71",""
"Iceland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Iceland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","63","1"
"Iceland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","62","1"
"Iceland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","61","1"
"Iceland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","60","1"
