"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Australia","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","25","2"
"Australia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","25","9"
"Australia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","25","3"
"Australia","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","25","4"
"Australia","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","25","5"
"Australia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","23","10"
"Australia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","22","6"
"Australia","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","22","7"
"Australia","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","16","11"
"Australia","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","16","8"
"Austria","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","32","1"
"Austria","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","34","2"
"Austria","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","34","9"
"Austria","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","34","3"
"Austria","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","34","4"
"Austria","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","27","5"
"Austria","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","27","10"
"Austria","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","27","6"
"Austria","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","26","7"
"Austria","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","26","11"
"Austria","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","27","8"
"Azerbaijan","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","11","1"
"Azerbaijan","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","11","2"
"Azerbaijan","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","11","9"
"Azerbaijan","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","11","3"
"Azerbaijan","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","11","4"
"Azerbaijan","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","11","5"
"Azerbaijan","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","11","10"
"Azerbaijan","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","12","6"
"Azerbaijan","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","12","7"
"Azerbaijan","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","12","11"
"Azerbaijan","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","12","8"
"Bahamas","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","12","1"
"Bahamas","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","20","2"
"Bahamas","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","20","9"
"Bahamas","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","20","3"
"Bahamas","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","20","4"
"Bahamas","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","15","10"
"Bahamas","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","15","6"
"Bahamas","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","15","7"
"Bahamas","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","15","11"
"Bahamas","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","8","8"
"Bahrain","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","3","1"
"Bahrain","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","0","2"
"Bahrain","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","0","9"
"Bahrain","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","0","3"
"Bahrain","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","0","4"
"Bangladesh","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","15","12"
"Bangladesh","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","15","13"
"Bangladesh","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","2","9"
"Bangladesh","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","2","3"
"Bangladesh","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","2","4"
"Bangladesh","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","2","5"
"Bangladesh","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","9","10"
"Bangladesh","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","9","6"
"Bangladesh","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","9","7"
"Bangladesh","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","9","11"
"Bangladesh","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","9","8"
"Barbados","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","13","1"
"Barbados","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","13","2"
"Barbados","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","13","9"
"Barbados","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","13","3"
"Barbados","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","11","5"
"Barbados","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","11","10"
"Barbados","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","11","6"
"Barbados","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","11","11"
"Barbados","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","11","8"
"Belarus","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","29","1"
"Belarus","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","29","2"
"Belarus","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","29","9"
"Belarus","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","10","3"
"Belarus","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","10","4"
"Belarus","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","10","5"
"Belarus","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","10","10"
"Belarus","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","5","6"
"Belgium","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","35","1"
"Belgium","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","35","2"
"Belgium","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","35","9"
"Belgium","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","35","3"
"Belgium","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","35","4"
"Belgium","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","23","5"
"Belgium","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","23","10"
"Belgium","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","23","6"
"Belgium","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","23","7"
"Belgium","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","13","11"
"Belgium","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","12","8"
"Belize","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","7","1"
"Belize","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","7","2"
"Belize","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","7","9"
"Belize","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","3","3"
"Belize","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","3","4"
"Belize","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","7","5"
"Belize","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","7","10"
"Belize","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","7","6"
"Belize","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","7","7"
"Belize","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","3","11"
"Belize","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","3","8"
"Benin","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","8","1"
"Benin","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","7","2"
"Benin","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","7","9"
"Benin","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","7","3"
"Benin","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","6","4"
"Benin","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","6","5"
"Benin","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","6","10"
"Benin","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","6","6"
"Benin","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","6","7"
"Benin","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","7","11"
"Benin","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","7","8"
"Bhutan","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","3","1"
"Bhutan","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","3","2"
"Bhutan","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","9","9"
"Bhutan","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","10","3"
"Bhutan","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","9","4"
"Bhutan","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","9","5"
"Bhutan","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","9","10"
"Bhutan","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","2","6"
"Bhutan","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","2","7"
"Bhutan","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","2","11"
"Bhutan","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","2","8"
"Bolivia","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","17","1"
"Bolivia","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","17","2"
"Bolivia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","19","9"
"Bolivia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","19","3"
"Bolivia","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","19","4"
"Bolivia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","12","10"
"Bolivia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","12","6"
"Bolivia","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","12","7"
"Bolivia","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","7","8"
"Bosnia and Herzegovina","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","14","1"
"Bosnia and Herzegovina","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","17","2"
"Bosnia and Herzegovina","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","17","9"
"Bosnia and Herzegovina","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","17","3"
"Bosnia and Herzegovina","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","17","4"
"Bosnia and Herzegovina","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","7","5"
"Bosnia and Herzegovina","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","7","10"
"Bosnia and Herzegovina","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","29","6"
"Botswana","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","11","1"
"Botswana","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","11","2"
"Botswana","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","11","9"
"Botswana","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","17","3"
"Botswana","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","17","4"
"Botswana","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","17","5"
"Botswana","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","17","10"
"Botswana","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","17","6"
"Botswana","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","9","7"
"Botswana","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","9","11"
"Botswana","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","9","8"
"Brazil","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","9","1"
"Brazil","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","9","2"
"Brazil","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","9","9"
"Brazil","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","9","3"
"Brazil","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","9","4"
"Brazil","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","7","5"
"Brazil","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","6","10"
"Brazil","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","6","6"
"Brazil","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","6","7"
"Brazil","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","7","11"
"Brazil","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","7","8"
"Bulgaria","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","22","1"
"Bulgaria","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","22","2"
"Bulgaria","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","22","9"
"Bulgaria","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","26","3"
"Bulgaria","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","26","4"
"Bulgaria","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","26","5"
"Bulgaria","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","11","6"
"Bulgaria","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","11","7"
"Bulgaria","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","11","11"
"Bulgaria","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","13","8"
"Burkina Faso","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","12","1"
"Burkina Faso","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","12","2"
"Burkina Faso","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","12","9"
"Burkina Faso","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","12","3"
"Burkina Faso","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","12","4"
"Burkina Faso","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","10","5"
"Burkina Faso","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","8","10"
"Burkina Faso","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","8","6"
"Burkina Faso","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","8","7"
"Burkina Faso","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","8","11"
"Burkina Faso","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","4","8"
"Burundi","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","31","1"
"Burundi","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","31","2"
"Burundi","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","31","9"
"Burundi","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","18","3"
"Burundi","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","18","4"
"Burundi","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","20","5"
"Burundi","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","14","10"
"Burundi","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","14","6"
"Burundi","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","6","7"
"Burundi","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","10","11"
"Cambodia","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","10","1"
"Cambodia","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","10","2"
"Cambodia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","10","9"
"Cambodia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","10","3"
"Cambodia","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","7","5"
"Cambodia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","7","10"
"Cambodia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","7","6"
"Cambodia","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","8","7"
"Cambodia","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","6","11"
"Cambodia","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","6","8"
"Cameroon","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","9","2"
"Cameroon","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","9","9"
"Cameroon","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","9","3"
"Cameroon","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","9","4"
"Cameroon","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","6","10"
"Cameroon","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","6","6"
"Cameroon","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","6","7"
"Cameroon","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","6","11"
"Cameroon","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","12","8"
"Canada","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","21","1"
"Canada","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","21","2"
"Canada","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","21","9"
"Canada","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","21","3"
"Canada","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","21","4"
"Canada","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","21","5"
"Canada","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","21","10"
"Canada","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","20","6"
"Canada","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","21","7"
"Canada","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","21","11"
"Canada","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","18","8"
"Cape Verde","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","15","1"
"Cape Verde","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","15","2"
"Cape Verde","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","11","9"
"Cape Verde","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","11","3"
"Cape Verde","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","11","4"
"Cape Verde","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","11","5"
"Cape Verde","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","11","10"
"Cape Verde","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","11","6"
"Cape Verde","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","11","7"
"Cape Verde","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","11","11"
"Cape Verde","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","11","8"
"Central African Republic","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","11","1"
"Central African Republic","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","11","2"
"Central African Republic","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","7","5"
"Central African Republic","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","7","10"
"Central African Republic","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","7","6"
"Central African Republic","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","7","7"
"Central African Republic","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","4","11"
"Central African Republic","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","4","8"
"Chad","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","7","1"
"Chad","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","7","2"
"Chad","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","7","9"
"Chad","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","6","3"
"Chad","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","6","4"
"Chad","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","2","10"
"Chad","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","2","6"
"Chad","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","2","7"
"Chad","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","2","11"
"Chad","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","17","8"
"Chile","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","15","1"
"Chile","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","15","2"
"Chile","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","13","9"
"Chile","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","13","3"
"Chile","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","13","4"
"Chile","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","13","5"
"Chile","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","11","10"
"Chile","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","11","6"
"Chile","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","11","7"
"Chile","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","11","11"
"Chile","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","8","8"
"China","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","20","1"
"China","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","20","2"
