"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Cuba","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100",""
"Cuba","Female","1999","UNESCO_UIS Database_Sep2007","Percent","98",""
"Cyprus","Female","2005","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Cyprus","Female","2004","UNESCO_UIS Database_Sep2007","Percent","99",""
"Cyprus","Female","2003","UNESCO_UIS Database_Sep2007","Percent","99",""
"Cyprus","Female","2002","UNESCO_UIS Database_Sep2007","Percent","98",""
"Cyprus","Female","2001","UNESCO_UIS Database_Sep2007","Percent","98",""
"Cyprus","Female","2000","UNESCO_UIS Database_Sep2007","Percent","99",""
"Cyprus","Female","1999","UNESCO_UIS Database_Sep2007","Percent","99",""
"Czech Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","100",""
"Czech Republic","Female","2001","UNESCO_UIS Database_Sep2007","Percent","100",""
"Czech Republic","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100",""
"Czech Republic","Female","1999","UNESCO_UIS Database_Sep2007","Percent","100","1"
"Denmark","Female","2000","UNESCO_UIS Database_Sep2007","Percent","92",""
"Denmark","Female","1999","UNESCO_UIS Database_Sep2007","Percent","92",""
"Djibouti","Female","2005","UNESCO_UIS Database_Sep2007","Percent","47",""
"Djibouti","Female","2004","UNESCO_UIS Database_Sep2007","Percent","77",""
"Djibouti","Female","2003","UNESCO_UIS Database_Sep2007","Percent","87","1"
"Djibouti","Female","2002","UNESCO_UIS Database_Sep2007","Percent","100",""
"Djibouti","Female","2001","UNESCO_UIS Database_Sep2007","Percent","100",""
"Djibouti","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100","1"
"Djibouti","Female","1999","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","2005","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","2004","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","2003","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","2002","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","2001","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominica","Female","1999","UNESCO_UIS Database_Sep2007","Percent","100",""
"Dominican Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","96",""
"Dominican Republic","Female","2004","UNESCO_UIS Database_Sep2007","Percent","96",""
"Dominican Republic","Female","2003","UNESCO_UIS Database_Sep2007","Percent","96","1"
"Dominican Republic","Female","2002","UNESCO_UIS Database_Sep2007","Percent","96",""
"Dominican Republic","Female","2001","UNESCO_UIS Database_Sep2007","Percent","96","1"
"Dominican Republic","Female","2000","UNESCO_UIS Database_Sep2007","Percent","94",""
"Dominican Republic","Female","1999","UNESCO_UIS Database_Sep2007","Percent","95",""
"Ecuador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","87","1"
"Ecuador","Female","2004","UNESCO_UIS Database_Sep2007","Percent","87",""
"Ecuador","Female","2003","UNESCO_UIS Database_Sep2007","Percent","88",""
"Ecuador","Female","2002","UNESCO_UIS Database_Sep2007","Percent","88",""
"Ecuador","Female","2001","UNESCO_UIS Database_Sep2007","Percent","87",""
"Ecuador","Female","2000","UNESCO_UIS Database_Sep2007","Percent","88",""
"Ecuador","Female","1999","UNESCO_UIS Database_Sep2007","Percent","90",""
"Egypt","Female","2005","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Egypt","Female","2004","UNESCO_UIS Database_Sep2007","Percent","99",""
"Egypt","Female","2003","UNESCO_UIS Database_Sep2007","Percent","99",""
"Egypt","Female","2002","UNESCO_UIS Database_Sep2007","Percent","99",""
"Egypt","Female","2001","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Egypt","Female","1999","UNESCO_UIS Database_Sep2007","Percent","99","1"
"El Salvador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","88",""
"Equatorial Guinea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","80",""
"Equatorial Guinea","Female","2002","UNESCO_UIS Database_Sep2007","Percent","47","1"
"Equatorial Guinea","Female","2001","UNESCO_UIS Database_Sep2007","Percent","82",""
"Equatorial Guinea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","59","1"
"Equatorial Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","36",""
"Eritrea","Female","2005","UNESCO_UIS Database_Sep2007","Percent","97",""
"Eritrea","Female","2004","UNESCO_UIS Database_Sep2007","Percent","96",""
"Eritrea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","95",""
"Eritrea","Female","2002","UNESCO_UIS Database_Sep2007","Percent","96","1"
"Eritrea","Female","2001","UNESCO_UIS Database_Sep2007","Percent","98",""
"Eritrea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","98",""
"Eritrea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","97",""
"Estonia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","100",""
"Estonia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","100",""
"Estonia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","100",""
"Estonia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","100",""
"Estonia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100",""
"Estonia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","100",""
"Ethiopia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","91",""
"Ethiopia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","91",""
"Ethiopia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","89",""
"Ethiopia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","90",""
"Ethiopia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","92",""
"Ethiopia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","93",""
"Ethiopia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","93",""
"Fiji","Female","2005","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Fiji","Female","2004","UNESCO_UIS Database_Sep2007","Percent","99",""
"Fiji","Female","2003","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Fiji","Female","2002","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Fiji","Female","2001","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Fiji","Female","2000","UNESCO_UIS Database_Sep2007","Percent","99",""
"Finland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","97",""
"Finland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","97",""
"Finland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","97",""
"Finland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","97",""
"Finland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","97",""
"Finland","Female","2000","UNESCO_UIS Database_Sep2007","Percent","97",""
"Finland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","96",""
"France","Female","2004","UNESCO_UIS Database_Sep2007","Percent","81",""
"France","Female","2003","UNESCO_UIS Database_Sep2007","Percent","81",""
"France","Female","2002","UNESCO_UIS Database_Sep2007","Percent","79",""
"France","Female","2001","UNESCO_UIS Database_Sep2007","Percent","80",""
"France","Female","2000","UNESCO_UIS Database_Sep2007","Percent","80","1"
"France","Female","1999","UNESCO_UIS Database_Sep2007","Percent","78",""
"Gabon","Female","2002","UNESCO_UIS Database_Sep2007","Percent","98","1"
"Gabon","Female","2001","UNESCO_UIS Database_Sep2007","Percent","98",""
"Gabon","Female","2000","UNESCO_UIS Database_Sep2007","Percent","98","1"
"Gambia The","Female","2004","UNESCO_UIS Database_Sep2007","Percent","56","1"
"Gambia The","Female","2003","UNESCO_UIS Database_Sep2007","Percent","56","1"
"Georgia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","100",""
"Georgia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","100",""
"Georgia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","100",""
"Georgia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","100",""
"Georgia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","100",""
"Georgia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100",""
"Georgia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","100",""
"Germany","Female","2005","UNESCO_UIS Database_Sep2007","Percent","98",""
"Germany","Female","2004","UNESCO_UIS Database_Sep2007","Percent","98",""
"Germany","Female","2003","UNESCO_UIS Database_Sep2007","Percent","98",""
"Ghana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","91",""
"Ghana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","79",""
"Ghana","Female","2003","UNESCO_UIS Database_Sep2007","Percent","76",""
"Ghana","Female","2002","UNESCO_UIS Database_Sep2007","Percent","89",""
"Ghana","Female","2001","UNESCO_UIS Database_Sep2007","Percent","91",""
"Ghana","Female","2000","UNESCO_UIS Database_Sep2007","Percent","92",""
"Ghana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","91","1"
"Gibraltar","Female","2001","UNESCO_UIS Database_Sep2007","Percent","100",""
"Gibraltar","Female","2000","UNESCO_UIS Database_Sep2007","Percent","100",""
"Gibraltar","Female","1999","UNESCO_UIS Database_Sep2007","Percent","100",""
"Greece","Female","2005","UNESCO_UIS Database_Sep2007","Percent","99",""
