"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Brazil","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Brunei","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.95",""
"Brunei","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.89",""
"Bulgaria","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Burkina Faso","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.53",""
"Burkina Faso","Total 15+ yr","2003","UNESCO_UIS Database_Sep2007","Ratio","0.52",""
"Burkina Faso","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","0.44",""
"Burkina Faso","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.42",""
"Burundi","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.78",""
"Burundi","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.57",""
"Cambodia","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.76",""
"Cambodia","Total 15+ yr","1998","UNESCO_UIS Database_Sep2007","Ratio","0.72",""
"Cape Verde","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.71",""
"Central African Republic","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.52",""
"Central African Republic","Total 15+ yr","1988","UNESCO_UIS Database_Sep2007","Ratio","0.42",""
"Chad","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.31",""
"Chile","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Chile","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"China","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.91",""
"China","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.78",""
"Colombia","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Colombia","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Colombia","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Colombia","Total 15+ yr","1993","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Congo Dem. Rep.","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.67",""
"Costa Rica","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Côte d’Ivoire","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.63",""
"Côte d’Ivoire","Total 15+ yr","1988","UNESCO_UIS Database_Sep2007","Ratio","0.53",""
"Croatia","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.98",""
"Croatia","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Cuba","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Cyprus","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Cyprus","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.93",""
"Dominican Republic","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Ecuador","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Ecuador","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.95",""
"Egypt","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.71",""
"Egypt","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","0.65",""
"Egypt","Total 15+ yr","1986","UNESCO_UIS Database_Sep2007","Ratio","0.55",""
"El Salvador","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.92",""
"Equatorial Guinea","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.86",""
"Estonia","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Estonia","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Ethiopia","Total 15+ yr","1994","UNESCO_UIS Database_Sep2007","Ratio","0.51",""
"Gabon","Total 15+ yr","1993","UNESCO_UIS Database_Sep2007","Ratio","0.82",""
"Ghana","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.75",""
"Greece","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Greece","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.93",""
"Guatemala","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.84",""
"Guatemala","Total 15+ yr","1994","UNESCO_UIS Database_Sep2007","Ratio","0.80",""
"Guinea","Total 15+ yr","2003","UNESCO_UIS Database_Sep2007","Ratio","0.43",""
"Honduras","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","1.01",""
"India","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.65",""
"India","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.55",""
"Indonesia","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.92",""
"Indonesia","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.86",""
"Iran","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.87",""
"Iran","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","0.83",""
"Iran","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.76",""
"Iran","Total 15+ yr","1986","UNESCO_UIS Database_Sep2007","Ratio","0.65",""
"Iraq","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.76",""
"Italy","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Jordan","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.91",""
"Jordan","Total 15+ yr","2003","UNESCO_UIS Database_Sep2007","Ratio","0.89",""
"Kazakhstan","Total 15+ yr","1999","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Kazakhstan","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Kenya","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.90",""
"Kuwait","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Kuwait","Total 15+ yr","1995","UNESCO_UIS Database_Sep2007","Ratio","0.91",""
"Kuwait","Total 15+ yr","1985","UNESCO_UIS Database_Sep2007","Ratio","0.88",""
"Kyrgyzstan","Total 15+ yr","1999","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Lao PDR","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.79",""
"Lao PDR","Total 15+ yr","1995","UNESCO_UIS Database_Sep2007","Ratio","0.65",""
"Latvia","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Latvia","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Lithuania","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Lithuania","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Macau SAR","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.92",""
"Macedonia","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Macedonia","Total 15+ yr","1994","UNESCO_UIS Database_Sep2007","Ratio","0.94",""
"Madagascar","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.85",""
"Malawi","Total 15+ yr","1998","UNESCO_UIS Database_Sep2007","Ratio","0.72",""
"Malawi","Total 15+ yr","1987","UNESCO_UIS Database_Sep2007","Ratio","0.51",""
"Malaysia","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.93",""
"Malaysia","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.87",""
"Maldives","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Maldives","Total 15+ yr","1995","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Maldives","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Maldives","Total 15+ yr","1985","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Mali","Total 15+ yr","1998","UNESCO_UIS Database_Sep2007","Ratio","0.44",""
"Malta","Total 15+ yr","1995","UNESCO_UIS Database_Sep2007","Ratio","1.03",""
"Mauritania","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.73",""
"Mauritius","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.91",""
"Mauritius","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.88",""
"Mexico","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Mexico","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Mexico","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Mexico","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Mexico","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.94",""
"Mongolia","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Morocco","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.60",""
"Morocco","Total 15+ yr","1994","UNESCO_UIS Database_Sep2007","Ratio","0.52",""
"Mozambique","Total 15+ yr","1997","UNESCO_UIS Database_Sep2007","Ratio","0.46",""
"Myanmar","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.92",""
"Namibia","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Namibia","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.95",""
"Nepal","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.56",""
"Nepal","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.35",""
"Netherlands Antilles","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Nicaragua","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Niger","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.35",""
"Nigeria","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.65",""
"Oman","Total 15+ yr","2003","UNESCO_UIS Database_Sep2007","Ratio","0.85",""
"Pakistan","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.55",""
"Pakistan","Total 15+ yr","1998","UNESCO_UIS Database_Sep2007","Ratio","0.53",""
"Palestinian Territory, Occupied","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.91",""
"Palestinian Territory, Occupied","Total 15+ yr","1997","UNESCO_UIS Database_Sep2007","Ratio","0.86",""
"Panama","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Panama","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Papua New Guinea","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.80",""
"Paraguay","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Peru","Total 15+ yr","2005","UNESCO_UIS Database_Sep2007","Ratio","0.88",""
"Peru","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.88",""
"Peru","Total 15+ yr","1993","UNESCO_UIS Database_Sep2007","Ratio","0.88",""
"Philippines","Total 15+ yr","2003","UNESCO_UIS Database_Sep2007","Ratio","1.02",""
"Philippines","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Philippines","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Portugal","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.92",""
"Qatar","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Qatar","Total 15+ yr","1997","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Qatar","Total 15+ yr","1986","UNESCO_UIS Database_Sep2007","Ratio","0.94",""
"Republic of Moldova","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.99","1"
"Republic of Moldova","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Romania","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.98",""
"Romania","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Russian Federation","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Russian Federation","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Rwanda","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.84",""
"Sao Tome and Principe","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.85",""
"Sao Tome and Principe","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.73",""
"Saudi Arabia","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.87",""
"Saudi Arabia","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.80",""
"Saudi Arabia","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.72",""
"Senegal","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.57",""
"Senegal","Total 15+ yr","1988","UNESCO_UIS Database_Sep2007","Ratio","0.48",""
"Serbia and Montenegro","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.95",""
"Serbia and Montenegro","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.91",""
"Seychelles","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","1.01",""
"Seychelles","Total 15+ yr","1994","UNESCO_UIS Database_Sep2007","Ratio","1.02",""
"Seychelles","Total 15+ yr","1987","UNESCO_UIS Database_Sep2007","Ratio","1.03",""
"Sierra Leone","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.52",""
"Singapore","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.87",""
"Slovenia","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"South Africa","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","0.96",""
"Spain","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Sri Lanka","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Sudan","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.73",""
"Suriname","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.95",""
"Swaziland","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.97",""
"Swaziland","Total 15+ yr","1986","UNESCO_UIS Database_Sep2007","Ratio","0.94",""
"Syria","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.84",""
"Syria","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.82",""
"Tajikistan","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Tajikistan","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.98",""
"Tanzania","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.80",""
"Tanzania","Total 15+ yr","1988","UNESCO_UIS Database_Sep2007","Ratio","0.67",""
"Thailand","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.95",""
"Togo","Total 15+ yr","2000","UNESCO_UIS Database_Sep2007","Ratio","0.56",""
"Tonga","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","1.00",""
"Tunisia","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.78",""
"Turkey","Total 15+ yr","2004","UNESCO_UIS Database_Sep2007","Ratio","0.84",""
"Turkey","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.76",""
"Turkey","Total 15+ yr","1985","UNESCO_UIS Database_Sep2007","Ratio","0.73",""
"Turkmenistan","Total 15+ yr","1995","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Uganda","Total 15+ yr","2002","UNESCO_UIS Database_Sep2007","Ratio","0.75",""
"Uganda","Total 15+ yr","1991","UNESCO_UIS Database_Sep2007","Ratio","0.66",""
"Ukraine","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Uruguay","Total 15+ yr","1996","UNESCO_UIS Database_Sep2007","Ratio","1.01",""
"Uruguay","Total 15+ yr","1985","UNESCO_UIS Database_Sep2007","Ratio","1.01",""
"Venezuela","Total 15+ yr","2001","UNESCO_UIS Database_Sep2007","Ratio","0.99",""
"Venezuela","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.98",""
"Vietnam","Total 15+ yr","1999","UNESCO_UIS Database_Sep2007","Ratio","0.93",""
"Vietnam","Total 15+ yr","1989","UNESCO_UIS Database_Sep2007","Ratio","0.89",""
"Yemen","Total 15+ yr","1994","UNESCO_UIS Database_Sep2007","Ratio","0.30",""
"Zambia","Total 15+ yr","1999","UNESCO_UIS Database_Sep2007","Ratio","0.78",""
"Zambia","Total 15+ yr","1990","UNESCO_UIS Database_Sep2007","Ratio","0.79",""
"Zimbabwe","Total 15+ yr","1992","UNESCO_UIS Database_Sep2007","Ratio","0.88",""

"fnSeqID","Footnote"
"1","UIS estimation."
