"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Brazil","Urban Male 15-19 yr","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3.6","1"
"Brazil","Urban Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","5.5","9"
"British Virgin Islands","Total Female 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.3","10"
"British Virgin Islands","Total Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.2","10"
"Brunei","Rural Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","7.2","11"
"Brunei","Rural Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.9","11"
"Brunei","Total Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","6.6","11"
"Brunei","Total Female 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","8",""
"Brunei","Total Female 15-19 yr","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","8.2","12"
"Brunei","Total Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.1","11"
"Brunei","Total Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.2",""
"Brunei","Total Male 15-19 yr","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","4.6","12"
"Brunei","Urban Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","6.4","11"
"Brunei","Urban Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.1","11"
"Bulgaria","Rural Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","20.2",""
"Bulgaria","Rural Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","25",""
"Bulgaria","Rural Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3.8",""
"Bulgaria","Rural Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","4.9",""
"Bulgaria","Total Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","10",""
"Bulgaria","Total Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","16.5",""
"Bulgaria","Total Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","2",""
"Bulgaria","Total Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3.1",""
"Bulgaria","Urban Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","6.9",""
"Bulgaria","Urban Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","13.2",""
"Bulgaria","Urban Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.4",""
"Bulgaria","Urban Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","2.3",""
"Burkina Faso","Rural Female 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","38.5","8"
"Burkina Faso","Rural Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","47.4","1"
"Burkina Faso","Rural Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","1.4","8"
"Burkina Faso","Rural Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","2.9","1"
"Burkina Faso","Total Female 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","33.6","8"
"Burkina Faso","Total Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","44.7","1"
"Burkina Faso","Total Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","1.3","8"
"Burkina Faso","Total Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","2.5","1"
"Burkina Faso","Urban Female 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","11.9","8"
"Burkina Faso","Urban Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","27.5","1"
"Burkina Faso","Urban Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","0.4","8"
"Burkina Faso","Urban Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.5","1"
"Burundi","Rural Female 15-19 yr","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","19.6","8"
"Burundi","Rural Male 15-19 yr","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","6","8"
"Burundi","Total Female 15-19 yr","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","6.8",""
"Burundi","Total Female 15-19 yr","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","6.5","8"
"Burundi","Total Female 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","19.4","8"
"Burundi","Total Male 15-19 yr","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.8",""
"Burundi","Total Male 15-19 yr","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","4","8"
"Burundi","Total Male 15-19 yr","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","6","8"
"Burundi","Urban Female 15-19 yr","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","16.8","8"
"Burundi","Urban Male 15-19 yr","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","0.9","8"
"Cambodia","Rural Female 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","11.4","12"
"Cambodia","Rural Female 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","13","13"
"Cambodia","Rural Male 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","1.8","12"
"Cambodia","Rural Male 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3.3","13"
"Cambodia","Total Female 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","10.5","12"
"Cambodia","Total Female 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","12.4","13"
"Cambodia","Total Male 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","1.6","12"
"Cambodia","Total Male 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3","13"
"Cambodia","Urban Female 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","6.2","12"
"Cambodia","Urban Female 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","9.5","13"
"Cambodia","Urban Male 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","0.4","12"
"Cambodia","Urban Male 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.6","13"
"Canada","Rural Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","2.6","1"
"Canada","Rural Female 15-19 yr","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3.3","1"
"Canada","Rural Female 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1.4","1"
"Canada","Rural Female 15-19 yr","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","4.3","1"
"Canada","Rural Male 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.9","1"
"Canada","Rural Male 15-19 yr","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.9","1"
"Canada","Rural Male 15-19 yr","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","0.5","1"
"Canada","Rural Male 15-19 yr","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","1","1"
"Canada","Total Female 15-19 yr","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","2.9","1"
"Canada","Total Female 15-19 yr","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","3","1"
"Canada","Total Female 15-19 yr","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","3.2","1"
"Canada","Total Female 15-19 yr","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","3.2","1"
"Canada","Total Female 15-19 yr","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","3.3","1"
"Canada","Total Female 15-19 yr","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","3.4","1"
"Canada","Total Female 15-19 yr","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","3.4","1"
"Canada","Total Female 15-19 yr","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Percent","2.1","1"
"Canada","Total Female 15-19 yr","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Percent","3.6","1"
