"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Belarus","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","31","2"
"Belarus","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","31","3"
"Belarus","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","31","4"
"Belarus","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","31","5"
"Belarus","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","31","6"
"Belarus","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","31","7"
"Belarus","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","29","8"
"Belarus","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","30","9"
"Belarus","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","30","10"
"Belgium","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","38","1"
"Belgium","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","38","2"
"Belgium","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","38","3"
"Belgium","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","31","4"
"Belgium","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","32","5"
"Belgium","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","28","6"
"Belgium","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","28","7"
"Belgium","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","28","8"
"Belgium","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","28","9"
"Belgium","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","23","10"
"Belgium","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","23","11"
"Belize","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","25","1"
"Belize","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","25","2"
"Belize","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","25","3"
"Belize","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","23","4"
"Belize","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","38","6"
"Belize","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","38","7"
"Belize","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","38","8"
"Belize","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","38","9"
"Belize","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","38","10"
"Belize","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","38","11"
"Bolivia","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","4","1"
"Bolivia","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","4","2"
"Bolivia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","11","3"
"Bolivia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","15","4"
"Bolivia","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","15","5"
"Bolivia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","4","7"
"Bolivia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","4","8"
"Bolivia","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","4","9"
"Bolivia","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","4","10"
"Bolivia","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","4","11"
"Bosnia and Herzegovina","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","13","1"
"Bosnia and Herzegovina","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","0","2"
"Bosnia and Herzegovina","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","0","3"
"Bosnia and Herzegovina","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","0","4"
"Bosnia and Herzegovina","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","0","5"
"Bosnia and Herzegovina","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","0","6"
"Bosnia and Herzegovina","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","0","7"
"Bosnia and Herzegovina","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","0","8"
"Brazil","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","12","1"
"Brazil","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","12","2"
"Brazil","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","12","3"
"Brazil","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","12","4"
"Brazil","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","12","5"
"Brazil","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","6","6"
"Brazil","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","7","7"
"Brazil","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","7","8"
"Brazil","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","7","9"
"Brazil","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","7","10"
"Brazil","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","7","11"
"Burkina Faso","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","13","7"
"Burkina Faso","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","12","8"
"Burkina Faso","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","12","9"
"Burkina Faso","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","12","10"
"Burkina Faso","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","12","11"
"Burundi","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","35","1"
"Burundi","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","35","2"
"Burundi","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","33","3"
"Burundi","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","19","4"
"Burundi","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","19","5"
"Cambodia","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","15","1"
"Cambodia","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","15","2"
"Cambodia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","13","3"
"Cambodia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","13","4"
"Cambodia","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","13","5"
"Cambodia","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","13","6"
"Cambodia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","13","7"
"Cambodia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","13","8"
"Canada","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","35","1"
"Canada","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","35","2"
"Canada","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","37","3"
"Canada","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","32","4"
"Canada","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","32","5"
"Canada","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","32","6"
"Canada","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","32","7"
"Canada","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","31","8"
"Canada","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","31","9"
"Canada","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","29","10"
"Canada","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","23","11"
"Chile","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","5","1"
"Chile","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","5","2"
"Chile","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","4","3"
"Chile","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","4","4"
"Chile","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","4","5"
"Chile","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","4","6"
"Chile","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","4","7"
"Chile","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","4","8"
"Chile","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","4","9"
"Chile","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","4","10"
"Chile","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","7","11"
"Colombia","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","12","1"
"Colombia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","9","3"
"Colombia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","9","4"
"Colombia","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","9","5"
"Colombia","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","9","6"
"Colombia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","13","7"
"Colombia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","13","8"
"Colombia","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","13","9"
"Colombia","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","7","11"
"Congo","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","13","1"
"Congo","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","13","2"
"Congo","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","15","3"
"Congo","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","15","4"
"Congo","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","15","5"
"Congo","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","3","11"
"Congo Dem. Rep.","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","5","1"
"Congo Dem. Rep.","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","3","2"
"Congo Dem. Rep.","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","3","3"
"Congo Dem. Rep.","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","3","4"
"Croatia","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","6","6"
"Croatia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","6","7"
"Croatia","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","6","8"
"Croatia","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","6","9"
"Croatia","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","6","10"
"Croatia","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","4","11"
"Czech Republic","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","15","1"
"Czech Republic","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","12","2"
"Czech Republic","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","12","3"
"Czech Republic","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","12","4"
"Czech Republic","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","12","5"
"Czech Republic","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","12","6"
"Czech Republic","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","12","7"
"Czech Republic","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","11","8"
"Czech Republic","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","11","9"
"Czech Republic","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","11","10"
"Dominican Republic","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","3","1"
"Dominican Republic","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","3","2"
"Dominican Republic","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","6","3"
"Dominican Republic","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","6","4"
"Dominican Republic","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","6","5"
"Dominican Republic","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","6","6"
"Dominican Republic","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","7","7"
"Dominican Republic","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","7","8"
"Dominican Republic","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","7","9"
"Dominican Republic","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","7","10"
"Dominican Republic","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","3","11"
"Egypt","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","7","2"
"Egypt","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","7","3"
"Egypt","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","6","4"
"Egypt","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","6","5"
"Ethiopia","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","19","1"
"Ethiopia","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","19","2"
"Ethiopia","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","8","3"
"Ethiopia","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","8","4"
"Ethiopia","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","8","5"
"Ethiopia","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","8","6"
"Ethiopia","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","8","7"
"Fiji","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","16","2"
"Fiji","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","13","3"
"Fiji","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","6","4"
"Fiji","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","9","9"
"Fiji","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","9","10"
"Fiji","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","9","11"
"France","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","17","1"
"France","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","17","2"
"France","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","17","3"
"France","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","11","4"
"France","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","11","5"
"France","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","11","6"
"France","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","6","7"
"France","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","6","8"
"France","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","6","9"
"France","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","6","10"
"France","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","6","11"
"Gabon","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","15","1"
"Gabon","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","15","2"
"Gabon","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","15","3"
"Gabon","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","15","4"
"Gabon","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","13","5"
"Gabon","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","13","6"
"Gabon","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","13","7"
"Gabon","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","13","8"
"Gabon","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","11","9"
"Gabon","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","11","10"
"Germany","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","22","1"
"Germany","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","19","2"
"Germany","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","19","3"
"Germany","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","25","4"
"Germany","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","25","5"
"Germany","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","25","6"
"Germany","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","25","7"
"Germany","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","59","8"
"Germany","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","19","9"
"Germany","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","19","10"
"Germany","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","19","11"
"Grenada","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","31","1"
"Grenada","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","31","2"
"Grenada","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","39","3"
"Grenada","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","31","4"
"Grenada","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","8","5"
"Grenada","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","8","6"
"Grenada","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","8","7"
"Grenada","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","8","8"
"Haiti","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","13","1"
"Haiti","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","15","2"
"Haiti","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","26","3"
"Haiti","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","26","4"
"Haiti","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","26","5"
"Haiti","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","26","6"
"Haiti","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","0","11"
"India","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","11","1"
"India","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","11","2"
"India","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","12","3"
"India","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","10","5"
"India","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","9","6"
"India","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","9","9"
"India","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","9","10"
"India","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","8","11"
"Ireland","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","18","1"
"Ireland","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","17","2"
"Ireland","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","17","3"
"Ireland","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","17","4"
"Ireland","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","17","5"
"Ireland","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","18","6"
"Ireland","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","18","7"
"Ireland","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","18","8"
"Ireland","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","18","9"
"Ireland","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","18","10"
"Ireland","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","13","11"
"Italy","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","14","1"
"Italy","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","14","2"
"Italy","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","8","3"
"Italy","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","8","4"
"Italy","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","8","5"
"Italy","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","8","6"
"Italy","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","8","7"
"Italy","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","8","8"
"Italy","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","8","9"
"Italy","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","8","10"
"Italy","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","8","11"
"Jamaica","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","19","1"
"Jamaica","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","19","2"
"Jamaica","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","19","3"
"Jamaica","Female","2004","IPU_Women in National Parliaments_Sep2007","Percent","19","4"
"Jamaica","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","19","5"
"Jamaica","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","24","6"
"Jamaica","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","24","7"
"Jamaica","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","24","8"
"Jamaica","Female","1999","IPU_Women in National Parliaments_Sep2007","Percent","24","9"
"Jamaica","Female","1998","IPU_Women in National Parliaments_Sep2007","Percent","24","10"
"Jamaica","Female","1997","IPU_Women in National Parliaments_Sep2007","Percent","14","11"
"Japan","Female","2007","IPU_Women in National Parliaments_Sep2007","Percent","17","1"
"Japan","Female","2006","IPU_Women in National Parliaments_Sep2007","Percent","14","2"
"Japan","Female","2005","IPU_Women in National Parliaments_Sep2007","Percent","14","3"
"Japan","Female","2003","IPU_Women in National Parliaments_Sep2007","Percent","15","5"
"Japan","Female","2002","IPU_Women in National Parliaments_Sep2007","Percent","15","6"
"Japan","Female","2001","IPU_Women in National Parliaments_Sep2007","Percent","18","7"
"Japan","Female","2000","IPU_Women in National Parliaments_Sep2007","Percent","17","8"
