"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Australia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","9.3","6"
"Australia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","8.8","5"
"Australia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","8.6","5"
"Australia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","8.9","5"
"Australia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","10.3","5"
"Australia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","9.8","5"
"Australia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","9.5","5"
"Australia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","9.2","5"
"Australia","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","8.7","5"
"Australia","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","9.1","7"
"Australia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","8.5","7"
"Australia","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","7.7","7"
"Australia","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","7.2","7"
"Australia","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","6.4","7"
"Australia","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","6.5","7"
"Australia","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","6.2","7"
"Australia","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","5.7","8"
"Austria","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","11.8","9"
"Austria","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","11.1","9"
"Austria","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","11.1","10"
"Austria","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","8.0","11"
"Austria","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","8.5","11"
"Austria","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","7.4","11"
"Austria","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","7.0","11"
"Austria","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","7.2","11"
"Austria","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","6.6","11"
"Austria","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","5.5","11"
"Austria","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","6.0","11"
"Austria","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","6.8","11"
"Austria","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","2.6","9"
"Austria","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","2.4","9"
"Austria","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","1.9","10"
"Austria","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","1.3","11"
"Austria","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","1.5","11"
"Austria","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","1.2","11"
"Austria","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","1.2","11"
"Austria","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","1.2","11"
"Austria","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","1.1","11"
"Austria","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","1.1","11"
"Austria","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","1.1","11"
"Austria","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","1.5","11"
"Bahamas","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","4.0","12"
"Bahamas","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","2.7","12"
"Bahamas","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","5.4","12"
"Bahamas","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","4.1","12"
"Bahamas","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","3.4","12"
"Bahamas","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","3.6","12"
"Bahamas","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.9","12"
"Bahamas","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","3.3","12"
"Bahamas","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","3.0","12"
"Bahamas","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","2.8","12"
"Bahamas","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","4.4","12"
"Bahamas","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","3.0","12"
"Bahamas","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","2.1","12"
"Bahamas","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","5.3","12"
"Bahamas","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","3.5","12"
"Bahamas","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","2.7","12"
"Bahamas","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","2.7","12"
"Bahamas","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","3.3","12"
"Bahamas","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","2.4","12"
"Bahamas","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","3.3","12"
"Bahamas","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","2.2","12"
"Bahamas","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","3.5","12"
"Belgium","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","15.3","13"
"Belgium","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","14.2","13"
"Belgium","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","15.9","13"
"Belgium","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","15.4","13"
"Belgium","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","14.8","13"
"Belgium","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","14.6","13"
"Belgium","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","13.8","13"
"Belgium","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","15.6","14"
"Belgium","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","13.2","13"
"Belgium","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","13.5","13"
"Belgium","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","13.3","13"
"Belgium","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","12.9","13"
"Belgium","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","12.9","13"
"Belgium","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","12.9","13"
"Belgium","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","11.9","13"
"Belgium","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","11.7","13"
"Belgium","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","10.9","13"
"Belgium","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","10.1","13"
"Belgium","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","10.0","13"
"Belgium","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","9.6","13"
"Belgium","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","9.2","13"
"Belgium","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","8.4","13"
"Belgium","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","2.6","13"
"Belgium","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","2.4","13"
"Belgium","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","2.4","13"
"Belgium","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","2.7","13"
"Belgium","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","2.6","13"
"Belgium","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","2.1","13"
"Belgium","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","2.3","13"
"Belgium","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","2.1","14"
"Belgium","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","1.6","13"
"Belgium","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","1.4","13"
"Belgium","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","1.4","13"
"Belgium","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","1.3","13"
"Belgium","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","1.2","13"
"Belgium","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","1.1","13"
"Belgium","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","0.8","13"
"Belgium","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","1.1","13"
"Belgium","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","0.8","13"
"Belgium","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","0.8","13"
"Belgium","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","1.0","13"
"Belgium","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","0.9","13"
"Belgium","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","1.0","13"
"Belgium","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","0.9","13"
"Belize","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","10.5","15"
"Belize","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","9.7","15"
"Belize","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","12.7","15"
"Belize","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","9.4","15"
"Belize","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","12.4","15"
"Belize","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","9.8","15"
"Belize","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","12.2","15"
"Belize","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","3.2","15"
"Belize","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","3.0","15"
"Belize","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","3.3","15"
"Belize","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","3.5","15"
"Belize","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","6.5","15"
"Belize","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","3.4","15"
"Belize","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","4.3","15"
"Bolivia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","17.2","16"
"Bolivia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","20.9","16"
"Bolivia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","12.8","16"
"Bolivia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","14.1","16"
"Bolivia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","8.8","16"
"Bolivia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","11.5","16"
"Bolivia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","7.3","16"
"Bolivia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","8.2","16"
"Canada","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","12.7","17"
"Canada","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","13.0","17"
"Canada","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","13.3","17"
"Canada","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","13.9","17"
"Canada","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","13.7","17"
"Canada","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","13.2","17"
"Canada","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","13.6","17"
"Canada","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","13.9","17"
"Canada","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","14.6","17"
"Canada","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","15.2","17"
"Canada","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","15.4","17"
"Canada","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","15.4","17"
"Canada","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","15.8","17"
"Canada","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","16.2","17"
"Canada","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","15.9","17"
"Canada","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","15.6","17"
"Canada","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","14.6","17"
"Canada","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","14.6","17"
"Canada","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","15.4","17"
"Canada","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","15.3","17"
"Canada","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","15.7","17"
"Canada","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","16.3","17"
"Canada","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","5.8","17"
"Canada","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","5.8","17"
"Canada","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","5.9","17"
"Canada","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","6.0","17"
"Canada","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","5.9","17"
"Canada","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","5.7","17"
"Canada","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","5.8","17"
"Canada","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","5.7","17"
"Canada","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","5.9","17"
"Canada","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","5.9","17"
"Canada","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","6.4","17"
"Canada","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","6.4","17"
"Canada","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","6.4","17"
"Canada","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","6.8","17"
"Canada","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","6.5","17"
"Canada","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","6.3","17"
"Canada","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","5.7","17"
"Canada","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","5.5","17"
"Canada","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","5.4","17"
"Canada","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","5.5","17"
"Canada","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","5.7","17"
"Canada","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","5.5","17"
"Chile","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","4.8","18"
"Chile","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","5.0","18"
"Chile","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","8.2","18"
"Chile","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","3.6","18"
"Chile","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","2.6","18"
"Chile","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","6.7","18"
"Chile","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","4.9","18"
"Chile","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","5.4","18"
"Chile","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.0","18"
"Chile","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","4.3","18"
"Chile","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","3.1","18"
"Chile","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","3.1","18"
"Costa Rica","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","15.4","19"
"Costa Rica","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","16.1","19"
"Costa Rica","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","15.9","19"
"Costa Rica","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","13.5","19"
"Costa Rica","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","14.8","19"
"Costa Rica","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","16.4","19"
"Costa Rica","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","15.5","19"
"Costa Rica","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","12.3","19"
"Costa Rica","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","13.4","19"
"Costa Rica","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","12.0","19"
"Costa Rica","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","11.9","19"
"Costa Rica","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","11.0","19"
"Costa Rica","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","14.9","19"
"Costa Rica","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","11.4","19"
"Costa Rica","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","5.0","19"
"Costa Rica","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","5.0","19"
"Costa Rica","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","5.2","19"
"Costa Rica","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","4.0","19"
"Costa Rica","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","4.0","19"
"Costa Rica","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","4.4","19"
"Costa Rica","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","4.3","19"
"Costa Rica","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.3","19"
"Costa Rica","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","4.1","19"
"Costa Rica","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","3.7","19"
"Costa Rica","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","3.3","19"
"Costa Rica","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","2.8","19"
"Costa Rica","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","4.0","19"
"Costa Rica","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","3.1","19"
"Czech Republic","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","1.6","20"
"Czech Republic","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","1.4","20"
"Czech Republic","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","1.4","20"
"Czech Republic","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","1.5","20"
"Czech Republic","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","1.4","21"
"Czech Republic","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","1.5","20"
"Czech Republic","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","1.5","20"
"Czech Republic","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","1.6","20"
"Czech Republic","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","1.6","20"
"Czech Republic","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","1.5","22"
"Czech Republic","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","1.6","11"
"Czech Republic","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","1.7","11"
"Czech Republic","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","1.5","11"
"Czech Republic","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","1.7","11"
"Czech Republic","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","0.5","20"
"Czech Republic","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","0.6","20"
"Czech Republic","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","0.5","20"
"Czech Republic","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","0.6","20"
"Czech Republic","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","0.5","21"
"Czech Republic","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","0.5","20"
"Czech Republic","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","0.5","20"
"Czech Republic","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","0.5","20"
"Czech Republic","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","0.5","20"
"Czech Republic","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","0.7","22"
"Czech Republic","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","0.7","11"
"Czech Republic","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","0.7","11"
"Czech Republic","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","0.8","11"
"Czech Republic","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","0.7","11"
"Denmark","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","13.8","13"
"Denmark","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","13.3","13"
"Denmark","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","13.1","13"
"Denmark","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","11.8","13"
"Denmark","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","12.3","13"
"Denmark","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","10.7","13"
"Denmark","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","12.3","13"
"Denmark","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","11.9","13"
"Denmark","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","13.1","13"
"Denmark","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","12.3","13"
"Denmark","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","12.7","13"
"Denmark","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","12.6","13"
"Denmark","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","12.0","13"
"Denmark","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","13.4","13"
"Denmark","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","13.4","13"
"Denmark","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","12.9","13"
"Denmark","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","13.3","13"
"Denmark","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","13.7","13"
"Denmark","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","13.0","13"
"Denmark","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","12.8","13"
