"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Belize","Female","2003","UNESCO_UIS Database_Sep2007","Percent","47","1"
"Benin","Female","2001","UNESCO_UIS Database_Sep2007","Percent","9","1"
"Benin","Female","2000","UNESCO_UIS Database_Sep2007","Percent","9",""
"Benin","Female","1999","UNESCO_UIS Database_Sep2007","Percent","9","1"
"Bermuda","Female","2002","UNESCO_UIS Database_Sep2007","Percent","55","1"
"Bermuda","Female","2001","UNESCO_UIS Database_Sep2007","Percent","53",""
"Bhutan","Female","2000","UNESCO_UIS Database_Sep2007","Percent","27","1"
"Botswana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","37",""
"Botswana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","28","1"
"Brazil","Female","2004","UNESCO_UIS Database_Sep2007","Percent","44",""
"Brazil","Female","2003","UNESCO_UIS Database_Sep2007","Percent","46",""
"Brazil","Female","2002","UNESCO_UIS Database_Sep2007","Percent","53",""
"Brazil","Female","2001","UNESCO_UIS Database_Sep2007","Percent","42",""
"Brazil","Female","2000","UNESCO_UIS Database_Sep2007","Percent","41",""
"Brazil","Female","1999","UNESCO_UIS Database_Sep2007","Percent","41",""
"British Virgin Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55","1"
"British Virgin Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","52",""
"British Virgin Islands","Female","2003","UNESCO_UIS Database_Sep2007","Percent","50","1"
"British Virgin Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","54",""
"British Virgin Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","45","1"
"British Virgin Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","58","1"
"British Virgin Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","49",""
"Brunei","Female","2005","UNESCO_UIS Database_Sep2007","Percent","39",""
"Brunei","Female","2004","UNESCO_UIS Database_Sep2007","Percent","36",""
"Brunei","Female","2003","UNESCO_UIS Database_Sep2007","Percent","35",""
"Brunei","Female","2002","UNESCO_UIS Database_Sep2007","Percent","34","1"
"Brunei","Female","2001","UNESCO_UIS Database_Sep2007","Percent","33",""
"Brunei","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34",""
"Brunei","Female","1999","UNESCO_UIS Database_Sep2007","Percent","32",""
"Bulgaria","Female","2005","UNESCO_UIS Database_Sep2007","Percent","45",""
"Bulgaria","Female","2004","UNESCO_UIS Database_Sep2007","Percent","45",""
"Bulgaria","Female","2003","UNESCO_UIS Database_Sep2007","Percent","44",""
"Bulgaria","Female","2002","UNESCO_UIS Database_Sep2007","Percent","45",""
"Bulgaria","Female","2001","UNESCO_UIS Database_Sep2007","Percent","42",""
"Bulgaria","Female","2000","UNESCO_UIS Database_Sep2007","Percent","41",""
"Bulgaria","Female","1999","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Burkina Faso","Female","2005","UNESCO_UIS Database_Sep2007","Percent","6",""
"Burkina Faso","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Burundi","Female","2005","UNESCO_UIS Database_Sep2007","Percent","14","1"
"Burundi","Female","2004","UNESCO_UIS Database_Sep2007","Percent","14",""
"Burundi","Female","2003","UNESCO_UIS Database_Sep2007","Percent","14",""
"Burundi","Female","2001","UNESCO_UIS Database_Sep2007","Percent","9",""
"Cambodia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","16","1"
"Cambodia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","16",""
"Cambodia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","18","1"
"Cambodia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","18",""
"Cambodia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","18",""
"Cambodia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","19",""
"Cambodia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","19",""
"Cameroon","Female","2001","UNESCO_UIS Database_Sep2007","Percent","14","1"
"Canada","Female","2002","UNESCO_UIS Database_Sep2007","Percent","43","1"
"Canada","Female","2000","UNESCO_UIS Database_Sep2007","Percent","41",""
"Canada","Female","1999","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Cape Verde","Female","2005","UNESCO_UIS Database_Sep2007","Percent","41",""
"Cape Verde","Female","2004","UNESCO_UIS Database_Sep2007","Percent","46",""
"Cape Verde","Female","2003","UNESCO_UIS Database_Sep2007","Percent","46","1"
"Cayman Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","33","1"
"Cayman Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","45","1"
"Cayman Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","42",""
"Central African Republic","Female","2000","UNESCO_UIS Database_Sep2007","Percent","9",""
"Central African Republic","Female","1999","UNESCO_UIS Database_Sep2007","Percent","5",""
"Chad","Female","2005","UNESCO_UIS Database_Sep2007","Percent","3","1"
"Chad","Female","2004","UNESCO_UIS Database_Sep2007","Percent","3",""
"Chad","Female","2003","UNESCO_UIS Database_Sep2007","Percent","4",""
"Chad","Female","2001","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Chad","Female","2000","UNESCO_UIS Database_Sep2007","Percent","5",""
"China","Female","2005","UNESCO_UIS Database_Sep2007","Percent","43","1"
"China","Female","2003","UNESCO_UIS Database_Sep2007","Percent","45","1"
"China","Female","2002","UNESCO_UIS Database_Sep2007","Percent","45",""
"China","Female","2001","UNESCO_UIS Database_Sep2007","Percent","45","1"
"Colombia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","34",""
"Colombia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","33","1"
"Colombia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","33","1"
"Colombia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","33",""
"Colombia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","34",""
"Colombia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","32",""
"Colombia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","34",""
"Comoros","Female","2004","UNESCO_UIS Database_Sep2007","Percent","15","1"
"Comoros","Female","2003","UNESCO_UIS Database_Sep2007","Percent","14",""
"Comoros","Female","1999","UNESCO_UIS Database_Sep2007","Percent","10",""
"Congo","Female","2002","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Congo","Female","2001","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Congo","Female","2000","UNESCO_UIS Database_Sep2007","Percent","5",""
"Congo","Female","1999","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Congo Dem. Rep.","Female","1999","UNESCO_UIS Database_Sep2007","Percent","6",""
"Cook Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Cook Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Cook Islands","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Cook Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Cook Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Cook Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Cook Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Croatia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","37",""
"Croatia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","35",""
"Croatia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","35",""
"Croatia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34",""
"Croatia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","35",""
"Cuba","Female","2005","UNESCO_UIS Database_Sep2007","Percent","59",""
"Cuba","Female","2004","UNESCO_UIS Database_Sep2007","Percent","46",""
"Cuba","Female","2003","UNESCO_UIS Database_Sep2007","Percent","37",""
"Cuba","Female","2002","UNESCO_UIS Database_Sep2007","Percent","47",""
"Cuba","Female","2001","UNESCO_UIS Database_Sep2007","Percent","49",""
"Cuba","Female","2000","UNESCO_UIS Database_Sep2007","Percent","48",""
"Cuba","Female","1999","UNESCO_UIS Database_Sep2007","Percent","48",""
"Cyprus","Female","2005","UNESCO_UIS Database_Sep2007","Percent","42","1"
"Cyprus","Female","2004","UNESCO_UIS Database_Sep2007","Percent","42",""
"Cyprus","Female","2003","UNESCO_UIS Database_Sep2007","Percent","41",""
"Cyprus","Female","2002","UNESCO_UIS Database_Sep2007","Percent","38",""
"Cyprus","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34","1"
"Cyprus","Female","1999","UNESCO_UIS Database_Sep2007","Percent","34",""
"Czech Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","40",""
"Czech Republic","Female","2004","UNESCO_UIS Database_Sep2007","Percent","39","1"
"Czech Republic","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39",""
"Czech Republic","Female","2002","UNESCO_UIS Database_Sep2007","Percent","39","1"
"Czech Republic","Female","2001","UNESCO_UIS Database_Sep2007","Percent","40",""
"Czech Republic","Female","2000","UNESCO_UIS Database_Sep2007","Percent","38",""
"Czech Republic","Female","1999","UNESCO_UIS Database_Sep2007","Percent","38","1"
"Djibouti","Female","2005","UNESCO_UIS Database_Sep2007","Percent","21",""
"Djibouti","Female","2004","UNESCO_UIS Database_Sep2007","Percent","17",""
"Djibouti","Female","2003","UNESCO_UIS Database_Sep2007","Percent","20","1"
"Djibouti","Female","2002","UNESCO_UIS Database_Sep2007","Percent","17","1"
"Djibouti","Female","2001","UNESCO_UIS Database_Sep2007","Percent","15",""
"Djibouti","Female","2000","UNESCO_UIS Database_Sep2007","Percent","33","1"
"Djibouti","Female","1999","UNESCO_UIS Database_Sep2007","Percent","30",""
"Dominica","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominica","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominica","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominica","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominica","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominica","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominica","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Dominican Republic","Female","2004","UNESCO_UIS Database_Sep2007","Percent","41","1"
"Dominican Republic","Female","2003","UNESCO_UIS Database_Sep2007","Percent","41",""
"El Salvador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","34",""
"El Salvador","Female","2004","UNESCO_UIS Database_Sep2007","Percent","32",""
"El Salvador","Female","2003","UNESCO_UIS Database_Sep2007","Percent","32",""
"El Salvador","Female","2002","UNESCO_UIS Database_Sep2007","Percent","32",""
"El Salvador","Female","2001","UNESCO_UIS Database_Sep2007","Percent","31",""
"El Salvador","Female","2000","UNESCO_UIS Database_Sep2007","Percent","32",""
"El Salvador","Female","1999","UNESCO_UIS Database_Sep2007","Percent","32",""
"Equatorial Guinea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","16",""
"Eritrea","Female","2004","UNESCO_UIS Database_Sep2007","Percent","14",""
"Eritrea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","13",""
"Eritrea","Female","2002","UNESCO_UIS Database_Sep2007","Percent","12",""
"Eritrea","Female","2001","UNESCO_UIS Database_Sep2007","Percent","12",""
"Eritrea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","10",""
"Eritrea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","13",""
"Estonia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Estonia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","49",""
"Estonia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","48","1"
"Estonia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","48",""
"Estonia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","46",""
"Estonia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","49",""
"Ethiopia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","10",""
"Ethiopia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","9",""
"Ethiopia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","7",""
"Ethiopia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","8",""
"Ethiopia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","8",""
"Ethiopia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","6",""
"Ethiopia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","6",""
"Finland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","46",""
"Finland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","45",""
"Finland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","45","1"
"Finland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","46","1"
"Finland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","46","1"
"Finland","Female","2000","UNESCO_UIS Database_Sep2007","Percent","46","1"
"Finland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","46","1"
"France","Female","2004","UNESCO_UIS Database_Sep2007","Percent","39",""
"France","Female","2003","UNESCO_UIS Database_Sep2007","Percent","34",""
"France","Female","2002","UNESCO_UIS Database_Sep2007","Percent","34",""
"France","Female","2001","UNESCO_UIS Database_Sep2007","Percent","46",""
"France","Female","1999","UNESCO_UIS Database_Sep2007","Percent","40",""
"Gabon","Female","1999","UNESCO_UIS Database_Sep2007","Percent","17",""
"Gambia The","Female","2004","UNESCO_UIS Database_Sep2007","Percent","16",""
"Gambia The","Female","1999","UNESCO_UIS Database_Sep2007","Percent","15",""
"Georgia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","46",""
"Georgia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","49",""
"Georgia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","45",""
"Georgia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","48",""
"Georgia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","50",""
"Georgia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","49",""
"Georgia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","49","1"
"Germany","Female","2005","UNESCO_UIS Database_Sep2007","Percent","34",""
"Germany","Female","2004","UNESCO_UIS Database_Sep2007","Percent","34",""
"Germany","Female","2003","UNESCO_UIS Database_Sep2007","Percent","33",""
"Germany","Female","2002","UNESCO_UIS Database_Sep2007","Percent","32",""
"Germany","Female","2001","UNESCO_UIS Database_Sep2007","Percent","31",""
"Germany","Female","2000","UNESCO_UIS Database_Sep2007","Percent","31",""
"Germany","Female","1999","UNESCO_UIS Database_Sep2007","Percent","30",""
"Ghana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","13",""
"Ghana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","14",""
"Ghana","Female","2003","UNESCO_UIS Database_Sep2007","Percent","12",""
"Ghana","Female","2002","UNESCO_UIS Database_Sep2007","Percent","9",""
"Ghana","Female","2001","UNESCO_UIS Database_Sep2007","Percent","12",""
"Ghana","Female","2000","UNESCO_UIS Database_Sep2007","Percent","13",""
"Ghana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","13","1"
"Gibraltar","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Gibraltar","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Gibraltar","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Gibraltar","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Gibraltar","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Gibraltar","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Gibraltar","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Greece","Female","2005","UNESCO_UIS Database_Sep2007","Percent","36",""
"Greece","Female","2004","UNESCO_UIS Database_Sep2007","Percent","36",""
"Greece","Female","2003","UNESCO_UIS Database_Sep2007","Percent","36","1"
"Greece","Female","1999","UNESCO_UIS Database_Sep2007","Percent","31","1"
"Grenada","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Grenada","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Grenada","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Grenada","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Grenada","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Grenada","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Grenada","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","2"
"Guinea","Female","2005","UNESCO_UIS Database_Sep2007","Percent","4",""
"Guinea","Female","2004","UNESCO_UIS Database_Sep2007","Percent","5",""
"Guinea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","5","1"
"Guinea-Bissau","Female","2001","UNESCO_UIS Database_Sep2007","Percent","19","1"
"Guinea-Bissau","Female","2000","UNESCO_UIS Database_Sep2007","Percent","19",""
"Guinea-Bissau","Female","1999","UNESCO_UIS Database_Sep2007","Percent","18","1"
"Guyana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","44",""
"Guyana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","46",""
"Honduras","Female","2004","UNESCO_UIS Database_Sep2007","Percent","38","1"
"Honduras","Female","2003","UNESCO_UIS Database_Sep2007","Percent","38",""
"Honduras","Female","2002","UNESCO_UIS Database_Sep2007","Percent","38","1"
"Honduras","Female","2001","UNESCO_UIS Database_Sep2007","Percent","36","1"
"Honduras","Female","2000","UNESCO_UIS Database_Sep2007","Percent","36",""
"Hungary","Female","2005","UNESCO_UIS Database_Sep2007","Percent","39",""
"Hungary","Female","2004","UNESCO_UIS Database_Sep2007","Percent","39",""
"Hungary","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39",""
"Hungary","Female","2002","UNESCO_UIS Database_Sep2007","Percent","40",""
"Hungary","Female","2001","UNESCO_UIS Database_Sep2007","Percent","37",""
"Hungary","Female","2000","UNESCO_UIS Database_Sep2007","Percent","39",""
"Hungary","Female","1999","UNESCO_UIS Database_Sep2007","Percent","38",""
"Iceland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","45",""
"Iceland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","44",""
"Iceland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","48","1"
"Iceland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","48","1"
"Iceland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","49",""
"Iceland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","43",""
"India","Female","2004","UNESCO_UIS Database_Sep2007","Percent","40",""
"India","Female","2003","UNESCO_UIS Database_Sep2007","Percent","37",""
"India","Female","2002","UNESCO_UIS Database_Sep2007","Percent","37",""
"India","Female","2001","UNESCO_UIS Database_Sep2007","Percent","37",""
"India","Female","2000","UNESCO_UIS Database_Sep2007","Percent","37",""
"Indonesia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","39","1"
"Indonesia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","39",""
"Indonesia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39",""
"Indonesia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","40",""
"Indonesia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","41",""
"Iran","Female","2005","UNESCO_UIS Database_Sep2007","Percent","19",""
"Iran","Female","2004","UNESCO_UIS Database_Sep2007","Percent","16",""
"Iran","Female","2003","UNESCO_UIS Database_Sep2007","Percent","18",""
"Iran","Female","2002","UNESCO_UIS Database_Sep2007","Percent","17",""
"Iran","Female","2001","UNESCO_UIS Database_Sep2007","Percent","18",""
"Iran","Female","2000","UNESCO_UIS Database_Sep2007","Percent","17",""
"Iran","Female","1999","UNESCO_UIS Database_Sep2007","Percent","17",""
"Iraq","Female","2005","UNESCO_UIS Database_Sep2007","Percent","35","1"
"Iraq","Female","2004","UNESCO_UIS Database_Sep2007","Percent","35",""
"Iraq","Female","2000","UNESCO_UIS Database_Sep2007","Percent","30",""
"Iraq","Female","1999","UNESCO_UIS Database_Sep2007","Percent","31",""
