"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Anguilla","Female","2002","UNESCO_UIS Database_Sep2007","Percent","92",""
"Anguilla","Female","2001","UNESCO_UIS Database_Sep2007","Percent","90",""
"Anguilla","Female","2000","UNESCO_UIS Database_Sep2007","Percent","90",""
"Anguilla","Female","1999","UNESCO_UIS Database_Sep2007","Percent","87",""
"Antigua and Barbuda","Female","2000","UNESCO_UIS Database_Sep2007","Percent","79",""
"Argentina","Female","2003","UNESCO_UIS Database_Sep2007","Percent","86","1"
"Argentina","Female","2002","UNESCO_UIS Database_Sep2007","Percent","86",""
"Argentina","Female","2001","UNESCO_UIS Database_Sep2007","Percent","86",""
"Argentina","Female","2000","UNESCO_UIS Database_Sep2007","Percent","89",""
"Argentina","Female","1999","UNESCO_UIS Database_Sep2007","Percent","88",""
"Armenia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","99",""
"Armenia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","99",""
"Armenia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","99",""
"Armenia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","99","1"
"Aruba","Female","2005","UNESCO_UIS Database_Sep2007","Percent","81",""
"Aruba","Female","2004","UNESCO_UIS Database_Sep2007","Percent","81",""
"Aruba","Female","2003","UNESCO_UIS Database_Sep2007","Percent","92",""
"Aruba","Female","2002","UNESCO_UIS Database_Sep2007","Percent","80",""
"Aruba","Female","2001","UNESCO_UIS Database_Sep2007","Percent","79",""
"Aruba","Female","2000","UNESCO_UIS Database_Sep2007","Percent","78",""
"Aruba","Female","1999","UNESCO_UIS Database_Sep2007","Percent","78",""
"Austria","Female","2005","UNESCO_UIS Database_Sep2007","Percent","90",""
"Austria","Female","2004","UNESCO_UIS Database_Sep2007","Percent","91",""
"Austria","Female","2003","UNESCO_UIS Database_Sep2007","Percent","90",""
"Austria","Female","2002","UNESCO_UIS Database_Sep2007","Percent","91",""
"Austria","Female","2000","UNESCO_UIS Database_Sep2007","Percent","89","1"
"Austria","Female","1999","UNESCO_UIS Database_Sep2007","Percent","89",""
"Azerbaijan","Female","2005","UNESCO_UIS Database_Sep2007","Percent","85",""
"Azerbaijan","Female","2004","UNESCO_UIS Database_Sep2007","Percent","85",""
"Azerbaijan","Female","2003","UNESCO_UIS Database_Sep2007","Percent","85",""
"Azerbaijan","Female","2002","UNESCO_UIS Database_Sep2007","Percent","84",""
"Azerbaijan","Female","2001","UNESCO_UIS Database_Sep2007","Percent","84",""
"Azerbaijan","Female","2000","UNESCO_UIS Database_Sep2007","Percent","83",""
"Azerbaijan","Female","1999","UNESCO_UIS Database_Sep2007","Percent","83",""
"Bahamas","Female","2005","UNESCO_UIS Database_Sep2007","Percent","88","1"
"Bahamas","Female","2004","UNESCO_UIS Database_Sep2007","Percent","96","1"
"Bahamas","Female","2003","UNESCO_UIS Database_Sep2007","Percent","93","1"
"Bahamas","Female","2002","UNESCO_UIS Database_Sep2007","Percent","93",""
"Bahamas","Female","2001","UNESCO_UIS Database_Sep2007","Percent","81","1"
"Bahamas","Female","2000","UNESCO_UIS Database_Sep2007","Percent","82","1"
"Bahamas","Female","1999","UNESCO_UIS Database_Sep2007","Percent","63",""
"Bahrain","Female","2002","UNESCO_UIS Database_Sep2007","Percent","76","1"
"Bahrain","Female","2001","UNESCO_UIS Database_Sep2007","Percent","72","1"
"Bahrain","Female","2000","UNESCO_UIS Database_Sep2007","Percent","72","1"
"Bangladesh","Female","2004","UNESCO_UIS Database_Sep2007","Percent","34",""
"Bangladesh","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39",""
"Bangladesh","Female","2002","UNESCO_UIS Database_Sep2007","Percent","38",""
"Bangladesh","Female","2001","UNESCO_UIS Database_Sep2007","Percent","36",""
"Bangladesh","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34",""
"Bangladesh","Female","1999","UNESCO_UIS Database_Sep2007","Percent","33",""
"Barbados","Female","2005","UNESCO_UIS Database_Sep2007","Percent","78",""
"Barbados","Female","2004","UNESCO_UIS Database_Sep2007","Percent","77","1"
"Barbados","Female","2003","UNESCO_UIS Database_Sep2007","Percent","78","1"
"Barbados","Female","2002","UNESCO_UIS Database_Sep2007","Percent","77","1"
"Barbados","Female","2001","UNESCO_UIS Database_Sep2007","Percent","77","1"
"Barbados","Female","2000","UNESCO_UIS Database_Sep2007","Percent","76","1"
"Barbados","Female","1999","UNESCO_UIS Database_Sep2007","Percent","76","1"
"Belarus","Female","2005","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belarus","Female","2004","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belarus","Female","2003","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belarus","Female","2002","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belarus","Female","2001","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belarus","Female","2000","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belarus","Female","1999","UNESCO_UIS Database_Sep2007","Percent","99",""
"Belgium","Female","2005","UNESCO_UIS Database_Sep2007","Percent","79",""
"Belgium","Female","2004","UNESCO_UIS Database_Sep2007","Percent","78",""
"Belgium","Female","2003","UNESCO_UIS Database_Sep2007","Percent","78",""
"Belgium","Female","2002","UNESCO_UIS Database_Sep2007","Percent","79",""
"Belgium","Female","2001","UNESCO_UIS Database_Sep2007","Percent","78",""
"Belgium","Female","2000","UNESCO_UIS Database_Sep2007","Percent","78","1"
"Belize","Female","2005","UNESCO_UIS Database_Sep2007","Percent","72",""
"Belize","Female","2004","UNESCO_UIS Database_Sep2007","Percent","72","1"
"Belize","Female","2003","UNESCO_UIS Database_Sep2007","Percent","69",""
"Belize","Female","2002","UNESCO_UIS Database_Sep2007","Percent","67","1"
"Belize","Female","2001","UNESCO_UIS Database_Sep2007","Percent","65",""
"Belize","Female","2000","UNESCO_UIS Database_Sep2007","Percent","64",""
"Belize","Female","1999","UNESCO_UIS Database_Sep2007","Percent","64","1"
"Benin","Female","2005","UNESCO_UIS Database_Sep2007","Percent","18",""
"Benin","Female","2004","UNESCO_UIS Database_Sep2007","Percent","19",""
"Benin","Female","2003","UNESCO_UIS Database_Sep2007","Percent","19",""
"Benin","Female","2002","UNESCO_UIS Database_Sep2007","Percent","19",""
"Benin","Female","2001","UNESCO_UIS Database_Sep2007","Percent","20",""
"Benin","Female","2000","UNESCO_UIS Database_Sep2007","Percent","22",""
"Benin","Female","1999","UNESCO_UIS Database_Sep2007","Percent","23",""
"Bermuda","Female","2005","UNESCO_UIS Database_Sep2007","Percent","88",""
"Bermuda","Female","2004","UNESCO_UIS Database_Sep2007","Percent","88",""
"Bermuda","Female","2003","UNESCO_UIS Database_Sep2007","Percent","88",""
"Bermuda","Female","2002","UNESCO_UIS Database_Sep2007","Percent","88",""
"Bermuda","Female","2001","UNESCO_UIS Database_Sep2007","Percent","89",""
"Bhutan","Female","2005","UNESCO_UIS Database_Sep2007","Percent","38",""
"Bhutan","Female","2002","UNESCO_UIS Database_Sep2007","Percent","36","1"
"Bhutan","Female","2001","UNESCO_UIS Database_Sep2007","Percent","35",""
"Bhutan","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34",""
"Bhutan","Female","1999","UNESCO_UIS Database_Sep2007","Percent","32",""
"Bolivia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","61","1"
"Bolivia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","61","1"
"Bolivia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","62","1"
"Bolivia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","60","1"
"Bolivia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","61","1"
"Bolivia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","61","1"
"Botswana","Female","2005","UNESCO_UIS Database_Sep2007","Percent","78",""
"Botswana","Female","2004","UNESCO_UIS Database_Sep2007","Percent","79",""
"Botswana","Female","2003","UNESCO_UIS Database_Sep2007","Percent","79",""
"Botswana","Female","2002","UNESCO_UIS Database_Sep2007","Percent","80",""
"Botswana","Female","2001","UNESCO_UIS Database_Sep2007","Percent","80",""
"Botswana","Female","2000","UNESCO_UIS Database_Sep2007","Percent","81",""
"Botswana","Female","1999","UNESCO_UIS Database_Sep2007","Percent","81",""
"Brazil","Female","2004","UNESCO_UIS Database_Sep2007","Percent","90",""
"Brazil","Female","2003","UNESCO_UIS Database_Sep2007","Percent","90",""
"Brazil","Female","2002","UNESCO_UIS Database_Sep2007","Percent","90","1"
"Brazil","Female","2001","UNESCO_UIS Database_Sep2007","Percent","92",""
"Brazil","Female","2000","UNESCO_UIS Database_Sep2007","Percent","93",""
"Brazil","Female","1999","UNESCO_UIS Database_Sep2007","Percent","93",""
"British Virgin Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","88",""
"British Virgin Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","94",""
"British Virgin Islands","Female","2003","UNESCO_UIS Database_Sep2007","Percent","89",""
"British Virgin Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","88",""
"British Virgin Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","89",""
"British Virgin Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","87",""
"British Virgin Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","86",""
"Brunei","Female","2005","UNESCO_UIS Database_Sep2007","Percent","71",""
"Brunei","Female","2004","UNESCO_UIS Database_Sep2007","Percent","74","3"
"Brunei","Female","2003","UNESCO_UIS Database_Sep2007","Percent","73","3"
"Brunei","Female","2002","UNESCO_UIS Database_Sep2007","Percent","71","3"
"Brunei","Female","2001","UNESCO_UIS Database_Sep2007","Percent","69","3"
"Brunei","Female","2000","UNESCO_UIS Database_Sep2007","Percent","67","3"
"Brunei","Female","1999","UNESCO_UIS Database_Sep2007","Percent","66","3"
"Bulgaria","Female","2005","UNESCO_UIS Database_Sep2007","Percent","93",""
"Bulgaria","Female","2004","UNESCO_UIS Database_Sep2007","Percent","93",""
"Bulgaria","Female","2003","UNESCO_UIS Database_Sep2007","Percent","92",""
"Bulgaria","Female","2002","UNESCO_UIS Database_Sep2007","Percent","92",""
"Bulgaria","Female","2001","UNESCO_UIS Database_Sep2007","Percent","92",""
"Bulgaria","Female","2000","UNESCO_UIS Database_Sep2007","Percent","91",""
"Bulgaria","Female","1999","UNESCO_UIS Database_Sep2007","Percent","91","1"
"Burkina Faso","Female","2005","UNESCO_UIS Database_Sep2007","Percent","29",""
"Burkina Faso","Female","2004","UNESCO_UIS Database_Sep2007","Percent","28",""
"Burkina Faso","Female","2003","UNESCO_UIS Database_Sep2007","Percent","27",""
"Burkina Faso","Female","2002","UNESCO_UIS Database_Sep2007","Percent","25","1"
"Burkina Faso","Female","2001","UNESCO_UIS Database_Sep2007","Percent","23",""
"Burkina Faso","Female","2000","UNESCO_UIS Database_Sep2007","Percent","24","1"
"Burkina Faso","Female","1999","UNESCO_UIS Database_Sep2007","Percent","25",""
"Burundi","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55",""
"Burundi","Female","2004","UNESCO_UIS Database_Sep2007","Percent","54",""
"Burundi","Female","2003","UNESCO_UIS Database_Sep2007","Percent","54",""
"Burundi","Female","2002","UNESCO_UIS Database_Sep2007","Percent","54",""
"Burundi","Female","2001","UNESCO_UIS Database_Sep2007","Percent","54","1"
"Burundi","Female","2000","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Burundi","Female","1999","UNESCO_UIS Database_Sep2007","Percent","54","1"
"Cambodia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","41",""
"Cambodia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","41",""
"Cambodia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","40",""
"Cambodia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","39",""
"Cambodia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","39",""
"Cambodia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","39",""
"Cambodia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","37","1"
"Cameroon","Female","2005","UNESCO_UIS Database_Sep2007","Percent","40","1"
"Cameroon","Female","2004","UNESCO_UIS Database_Sep2007","Percent","40",""
"Cameroon","Female","2003","UNESCO_UIS Database_Sep2007","Percent","33",""
"Cameroon","Female","2002","UNESCO_UIS Database_Sep2007","Percent","35","1"
"Cameroon","Female","2001","UNESCO_UIS Database_Sep2007","Percent","36",""
"Cameroon","Female","2000","UNESCO_UIS Database_Sep2007","Percent","36","1"
"Cameroon","Female","1999","UNESCO_UIS Database_Sep2007","Percent","36",""
"Canada","Female","2000","UNESCO_UIS Database_Sep2007","Percent","68",""
"Canada","Female","1999","UNESCO_UIS Database_Sep2007","Percent","68","1"
"Cape Verde","Female","2005","UNESCO_UIS Database_Sep2007","Percent","66",""
"Cape Verde","Female","2004","UNESCO_UIS Database_Sep2007","Percent","67",""
"Cape Verde","Female","2003","UNESCO_UIS Database_Sep2007","Percent","65",""
"Cape Verde","Female","2002","UNESCO_UIS Database_Sep2007","Percent","65",""
"Cape Verde","Female","2001","UNESCO_UIS Database_Sep2007","Percent","64",""
"Cape Verde","Female","2000","UNESCO_UIS Database_Sep2007","Percent","62",""
"Cape Verde","Female","1999","UNESCO_UIS Database_Sep2007","Percent","62","1"
"Cayman Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","89",""
"Cayman Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","81",""
"Cayman Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","81",""
"Cayman Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","85",""
"Cayman Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","87",""
"Cayman Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","89",""
"Chad","Female","2005","UNESCO_UIS Database_Sep2007","Percent","12",""
"Chad","Female","2004","UNESCO_UIS Database_Sep2007","Percent","10",""
"Chad","Female","2003","UNESCO_UIS Database_Sep2007","Percent","9",""
"Chad","Female","2002","UNESCO_UIS Database_Sep2007","Percent","11",""
"Chad","Female","2001","UNESCO_UIS Database_Sep2007","Percent","10",""
"Chad","Female","2000","UNESCO_UIS Database_Sep2007","Percent","10",""
"Chad","Female","1999","UNESCO_UIS Database_Sep2007","Percent","9",""
"Chile","Female","2005","UNESCO_UIS Database_Sep2007","Percent","78",""
"Chile","Female","2004","UNESCO_UIS Database_Sep2007","Percent","78",""
"Chile","Female","2003","UNESCO_UIS Database_Sep2007","Percent","77",""
"Chile","Female","2002","UNESCO_UIS Database_Sep2007","Percent","77",""
"Chile","Female","2000","UNESCO_UIS Database_Sep2007","Percent","78",""
"Chile","Female","1999","UNESCO_UIS Database_Sep2007","Percent","77",""
"China","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55","1"
"China","Female","2004","UNESCO_UIS Database_Sep2007","Percent","53","1"
"China","Female","2003","UNESCO_UIS Database_Sep2007","Percent","53",""
"China","Female","2002","UNESCO_UIS Database_Sep2007","Percent","53",""
"China","Female","2001","UNESCO_UIS Database_Sep2007","Percent","53","1"
"Colombia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","77",""
"Colombia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","77",""
"Colombia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","77","1"
"Colombia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","77",""
"Colombia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","77",""
"Colombia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","77",""
"Colombia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","77",""
"Comoros","Female","2005","UNESCO_UIS Database_Sep2007","Percent","33","1"
"Comoros","Female","2004","UNESCO_UIS Database_Sep2007","Percent","33",""
"Comoros","Female","2003","UNESCO_UIS Database_Sep2007","Percent","33","1"
"Comoros","Female","2000","UNESCO_UIS Database_Sep2007","Percent","26","1"
"Comoros","Female","1999","UNESCO_UIS Database_Sep2007","Percent","26",""
"Congo","Female","2005","UNESCO_UIS Database_Sep2007","Percent","45","1"
"Congo","Female","2004","UNESCO_UIS Database_Sep2007","Percent","45",""
"Congo","Female","2003","UNESCO_UIS Database_Sep2007","Percent","43",""
"Congo","Female","2002","UNESCO_UIS Database_Sep2007","Percent","38",""
"Congo","Female","2001","UNESCO_UIS Database_Sep2007","Percent","38","1"
"Congo","Female","2000","UNESCO_UIS Database_Sep2007","Percent","37",""
"Congo","Female","1999","UNESCO_UIS Database_Sep2007","Percent","42",""
"Congo Dem. Rep.","Female","2003","UNESCO_UIS Database_Sep2007","Percent","26","1"
"Congo Dem. Rep.","Female","2002","UNESCO_UIS Database_Sep2007","Percent","26",""
"Congo Dem. Rep.","Female","1999","UNESCO_UIS Database_Sep2007","Percent","21",""
"Cook Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","86","1"
"Cook Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","86",""
"Costa Rica","Female","2005","UNESCO_UIS Database_Sep2007","Percent","79",""
"Costa Rica","Female","2004","UNESCO_UIS Database_Sep2007","Percent","79",""
"Costa Rica","Female","2003","UNESCO_UIS Database_Sep2007","Percent","80","1"
"Costa Rica","Female","2002","UNESCO_UIS Database_Sep2007","Percent","80",""
"Costa Rica","Female","2001","UNESCO_UIS Database_Sep2007","Percent","79",""
"Costa Rica","Female","2000","UNESCO_UIS Database_Sep2007","Percent","80",""
"Costa Rica","Female","1999","UNESCO_UIS Database_Sep2007","Percent","80",""
"Côte d’Ivoire","Female","2003","UNESCO_UIS Database_Sep2007","Percent","24","3"
"Côte d’Ivoire","Female","2002","UNESCO_UIS Database_Sep2007","Percent","22",""
"Côte d’Ivoire","Female","2001","UNESCO_UIS Database_Sep2007","Percent","20",""
"Côte d’Ivoire","Female","2000","UNESCO_UIS Database_Sep2007","Percent","20",""
"Côte d’Ivoire","Female","1999","UNESCO_UIS Database_Sep2007","Percent","20",""
"Croatia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","90",""
"Croatia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","89",""
"Croatia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","89",""
"Croatia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","89",""
"Croatia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","89",""
"Cuba","Female","2005","UNESCO_UIS Database_Sep2007","Percent","78",""
"Cuba","Female","2004","UNESCO_UIS Database_Sep2007","Percent","77",""
"Cuba","Female","2003","UNESCO_UIS Database_Sep2007","Percent","78",""
"Cuba","Female","2002","UNESCO_UIS Database_Sep2007","Percent","79",""
"Cuba","Female","2001","UNESCO_UIS Database_Sep2007","Percent","83",""
"Cuba","Female","2000","UNESCO_UIS Database_Sep2007","Percent","83",""
"Cuba","Female","1999","UNESCO_UIS Database_Sep2007","Percent","79",""
"Cyprus","Female","2005","UNESCO_UIS Database_Sep2007","Percent","83","1"
"Cyprus","Female","2004","UNESCO_UIS Database_Sep2007","Percent","83",""
"Cyprus","Female","2003","UNESCO_UIS Database_Sep2007","Percent","83",""
"Cyprus","Female","2002","UNESCO_UIS Database_Sep2007","Percent","82",""
"Cyprus","Female","2001","UNESCO_UIS Database_Sep2007","Percent","75",""
"Cyprus","Female","2000","UNESCO_UIS Database_Sep2007","Percent","68",""
"Cyprus","Female","1999","UNESCO_UIS Database_Sep2007","Percent","67",""
"Czech Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","84",""
"Czech Republic","Female","2001","UNESCO_UIS Database_Sep2007","Percent","84",""
"Czech Republic","Female","2000","UNESCO_UIS Database_Sep2007","Percent","84",""
"Czech Republic","Female","1999","UNESCO_UIS Database_Sep2007","Percent","85","1"
"Denmark","Female","2001","UNESCO_UIS Database_Sep2007","Percent","64",""
"Denmark","Female","2000","UNESCO_UIS Database_Sep2007","Percent","64",""
"Denmark","Female","1999","UNESCO_UIS Database_Sep2007","Percent","63",""
"Djibouti","Female","2005","UNESCO_UIS Database_Sep2007","Percent","27","1"
"Djibouti","Female","2004","UNESCO_UIS Database_Sep2007","Percent","27",""
"Djibouti","Female","2003","UNESCO_UIS Database_Sep2007","Percent","27",""
"Djibouti","Female","2001","UNESCO_UIS Database_Sep2007","Percent","28","1"
"Djibouti","Female","1999","UNESCO_UIS Database_Sep2007","Percent","28",""
"Dominica","Female","2005","UNESCO_UIS Database_Sep2007","Percent","85",""
"Dominica","Female","2004","UNESCO_UIS Database_Sep2007","Percent","83",""
"Dominica","Female","2003","UNESCO_UIS Database_Sep2007","Percent","84",""
"Dominica","Female","2002","UNESCO_UIS Database_Sep2007","Percent","79",""
"Dominica","Female","2001","UNESCO_UIS Database_Sep2007","Percent","79",""
"Dominica","Female","2000","UNESCO_UIS Database_Sep2007","Percent","80",""
"Dominica","Female","1999","UNESCO_UIS Database_Sep2007","Percent","75",""
"Dominican Republic","Female","2005","UNESCO_UIS Database_Sep2007","Percent","76",""
"Dominican Republic","Female","2004","UNESCO_UIS Database_Sep2007","Percent","75",""
"Dominican Republic","Female","2003","UNESCO_UIS Database_Sep2007","Percent","82","1"
"Dominican Republic","Female","2002","UNESCO_UIS Database_Sep2007","Percent","82",""
"Ecuador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","70","1"
"Ecuador","Female","2004","UNESCO_UIS Database_Sep2007","Percent","70",""
"Ecuador","Female","2003","UNESCO_UIS Database_Sep2007","Percent","69",""
"Ecuador","Female","2002","UNESCO_UIS Database_Sep2007","Percent","69",""
"Ecuador","Female","2001","UNESCO_UIS Database_Sep2007","Percent","68",""
"Ecuador","Female","2000","UNESCO_UIS Database_Sep2007","Percent","68",""
"Ecuador","Female","1999","UNESCO_UIS Database_Sep2007","Percent","68",""
"Egypt","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55","1"
"Egypt","Female","2004","UNESCO_UIS Database_Sep2007","Percent","55","1"
"Egypt","Female","2003","UNESCO_UIS Database_Sep2007","Percent","54","1"
"Egypt","Female","2002","UNESCO_UIS Database_Sep2007","Percent","53","1"
"Egypt","Female","2001","UNESCO_UIS Database_Sep2007","Percent","53","1"
"Egypt","Female","2000","UNESCO_UIS Database_Sep2007","Percent","52","1"
"Egypt","Female","1999","UNESCO_UIS Database_Sep2007","Percent","52","1"
"El Salvador","Female","2005","UNESCO_UIS Database_Sep2007","Percent","70",""
"Equatorial Guinea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","30",""
"Equatorial Guinea","Female","2001","UNESCO_UIS Database_Sep2007","Percent","24","1"
"Equatorial Guinea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","24",""
"Equatorial Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","28",""
"Eritrea","Female","2005","UNESCO_UIS Database_Sep2007","Percent","40",""
"Eritrea","Female","2004","UNESCO_UIS Database_Sep2007","Percent","36",""
"Eritrea","Female","2003","UNESCO_UIS Database_Sep2007","Percent","36",""
"Eritrea","Female","2002","UNESCO_UIS Database_Sep2007","Percent","38",""
"Eritrea","Female","2001","UNESCO_UIS Database_Sep2007","Percent","41",""
"Eritrea","Female","2000","UNESCO_UIS Database_Sep2007","Percent","37",""
"Eritrea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","35",""
"Estonia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","86",""
"Estonia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","86",""
"Estonia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","86","1"
"Ethiopia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","45",""
"Ethiopia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","43",""
"Ethiopia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","40",""
"Ethiopia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","40",""
"Ethiopia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","39",""
"Ethiopia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","37",""
"Ethiopia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","37",""
"Fiji","Female","2005","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Fiji","Female","2004","UNESCO_UIS Database_Sep2007","Percent","57",""
"Fiji","Female","2003","UNESCO_UIS Database_Sep2007","Percent","57","1"
"Fiji","Female","2002","UNESCO_UIS Database_Sep2007","Percent","56",""
"Fiji","Female","2001","UNESCO_UIS Database_Sep2007","Percent","57",""
"Fiji","Female","2000","UNESCO_UIS Database_Sep2007","Percent","56",""
"Finland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","76",""
"Finland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","76",""
"Finland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","75",""
"Finland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","74",""
"Finland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","73",""
"Finland","Female","2000","UNESCO_UIS Database_Sep2007","Percent","72",""
"Finland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","71",""
"France","Female","2004","UNESCO_UIS Database_Sep2007","Percent","81",""
"France","Female","2003","UNESCO_UIS Database_Sep2007","Percent","81",""
"France","Female","2002","UNESCO_UIS Database_Sep2007","Percent","79",""
"France","Female","2001","UNESCO_UIS Database_Sep2007","Percent","80",""
"France","Female","2000","UNESCO_UIS Database_Sep2007","Percent","80","1"
"France","Female","1999","UNESCO_UIS Database_Sep2007","Percent","78",""
"Gabon","Female","2004","UNESCO_UIS Database_Sep2007","Percent","45","1"
"Gabon","Female","2003","UNESCO_UIS Database_Sep2007","Percent","45",""
"Gabon","Female","2002","UNESCO_UIS Database_Sep2007","Percent","46","1"
